KANT	ZGDE	GEBAEUDE_ID	HHNR	PERSON_ID	GEMT	ALTJ	GORTAUS	AGDE	AWBUS	XH	YH
0	0	2040	540203	6531	967	25	881	3313	3453	721148.4270534802	233384.49645354121
2	4	3426	6551435	6532	207	29	975	1622	500	722244.5964371007	223787.32835858112
17	3	1621	2352030	6533	2	11	3	-1	3617	684277.2317214535	253160.38449199576
19	8	2164	4386592	6534	450	18	549	-1	3987	734936.7279303973	244037.91342511118
19	3	2857	9563456	6535	987	46	143	4165	1337	643695.8506920636	255573.59614964193
12	4	5612	1359710	6536	246	83	787	1054	2627	674522.8245199943	215029.56546278475
8	7	5678	5620684	6537	370	68	599	-1	3796	692110.6154004785	284001.7325152384
2	6	503	5469709	6538	467	1	466	-1	3186	648197.8935727227	212838.80959846097
2	6	1294	3978265	6539	333	77	766	3352	8900	726892.5290645395	236688.05302375922
25	9	3359	3593238	6540	816	31	558	261	2451	668715.2668043287	234945.60261495342
17	8	6803	7024800	6541	91	44	807	1322	6617	710938.6215393887	226191.65854027087
13	3	2925	9124353	6542	498	31	560	-1	1492	737153.0331574864	253086.20434806187
25	5	1049	9010297	6543	737	83	427	261	8835	697441.8571385922	241728.36735230958
24	2	286	873847	6544	264	72	755	66	7815	683492.3190111938	262001.0581287414
24	8	3290	3195997	6545	751	74	894	-1	6003	665814.3947695062	207801.5307101504
10	0	8330	4597055	6546	257	48	283	-1	4077	697005.4358313067	237212.81825511742
22	2	4593	5220260	6547	154	42	146	261	4970	673705.2902665975	253015.0180757389
4	7	8717	9768515	6548	3	43	440	69	37	679332.5830391132	260636.5228322142
20	5	9111	1414215	6549	114	79	90	4001	9063	646061.592347875	241880.79351410788
23	1	7809	4001547	6550	724	17	182	51	6384	683455.8509520261	261781.59523378176
12	7	2263	2900702	6551	693	58	799	1322	173	699010.7909551681	218714.77264613338
10	7	1665	4381760	6552	684	28	456	250	5519	675363.5294815364	248487.22561725642
11	0	4925	3115554	6553	194	15	237	4911	6633	728712.8539054806	267241.4333621999
13	7	4342	6560042	6554	209	2	807	261	1394	683361.2898030416	239834.50104640602
15	6	577	5581292	6555	446	82	182	4141	9455	652917.9630973067	230539.400877176
2	4	5757	7328433	6556	968	9	86	3352	9786	724719.5406265075	240349.04340286303
1	0	6368	8477619	6557	601	9	69	66	9805	690261.3509470674	255123.80776869418
0	0	830	7520990	6558	58	62	40	2939	2231	689639.7680144396	283978.8097530958
23	0	1427	1547921	6559	64	39	379	-1	6453	690267.9811924729	284324.04026185017
14	5	8821	7417434	6560	739	97	832	261	345	686760.4787741085	250179.31030918178
22	3	6037	3242429	6561	739	89	652	1709	4519	662119.9580726229	214410.091922468
24	0	4508	2782573	6562	347	66	7	4204	866	656102.5846045015	252260.47913296684
7	3	5072	2150161	6563	312	52	202	-1	515	656445.9688212209	253052.3637597543
12	2	5710	9781248	6564	321	54	944	261	5746	686918.9737299584	251228.56850742767
15	2	3823	6943877	6565	350	60	695	53	6730	697806.1379156657	236659.66983173596
20	8	4165	709019	6566	626	77	350	115	9209	711698.0609076896	236915.66516382812
11	8	4156	508081	6567	586	86	766	-1	7293	654505.5376479636	225316.037575251
3	6	2427	2650982	6568	549	45	323	261	7927	682087.5514190514	248896.38906601837
21	0	946	660173	6569	932	70	434	142	4571	693837.4838031733	231582.24863123393
2	0	7516	4619946	6570	465	36	954	135	9118	683367.4264077198	238239.89310092397
17	9	6796	9654579	6571	761	32	901	-1	6166	663432.2357866166	209170.14892503532
4	7	1201	4126288	6572	324	81	637	-1	5229	686601.2393704404	262463.1328404348
21	9	7619	6236251	6573	241	62	377	-1	9454	698520.1932361647	283283.9937194619
18	9	9493	4923488	6574	236	70	815	-1	8454	640682.0057088431	233497.96351453417
16	7	8931	5978973	6575	378	3	633	261	355	688421.6734567633	238500.64414369417
22	7	1155	558083	6576	241	46	338	85	6120	646251.5921184679	247596.789555353
21	2	9126	5096562	6577	18	76	336	-1	2279	672066.167029877	248971.33667047182
3	7	693	9536896	6578	585	36	817	1031	2404	651595.4022891399	220870.49377302197
6	6	8581	9524339	6579	193	30	512	4234	216	670953.9397072796	235008.0083573288
25	6	869	4991554	6580	889	65	310	-1	8044	663580.4595706293	210263.5223726353
6	1	8237	847959	6581	307	2	555	172	5753	701592.0764918012	246140.76450971112
25	4	4031	1369167	6582	474	82	900	-1	4494	664677.8279679506	260375.31225568202
21	5	999	9716919	6583	249	22	412	4144	2745	644876.3954097196	241329.78138836502
12	0	5468	2058449	6584	984	54	173	1364	6988	673717.553947994	203861.97630110232
1	4	9566	1734605	6585	544	93	533	261	5593	679201.0944177052	249330.6379623773
0	8	6968	9123856	6586	635	63	244	-1	4630	712770.7787046451	276259.716029473
23	9	6797	5498351	6587	95	71	122	261	7226	690733.5134391414	235421.96882075022
22	7	8556	3125876	6588	353	96	939	1024	9469	661312.8485104842	219829.6852500364
12	3	7677	1588632	6589	476	72	892	245	4187	688001.6816159033	242102.1535090203
7	5	6531	2647559	6590	945	79	141	1026	2369	654025.5779065841	230145.86148167241
17	8	5433	693727	6591	670	20	358	-1	4126	682524.1413122711	256267.22726448372
5	7	1255	345328	6592	282	28	308	-1	1587	696246.3001051305	226418.17417642995
17	0	4301	894460	6593	372	20	395	4047	3955	658650.9318102358	263702.2564098008
24	5	9908	6565880	6594	88	75	474	97	1683	663022.9721446468	217514.41752877808
0	4	4386	8880585	6595	595	25	20	-1	266	666138.3030470884	210890.2508094997
5	8	6099	8311048	6596	644	37	147	66	498	681551.998245843	239827.94226128873
0	1	5666	1185342	6597	707	64	437	4283	5061	640807.9234476092	240850.1299191627
15	7	3248	1046823	6598	612	23	297	261	5536	682142.6917860698	247102.66652816584
11	1	2857	8657267	6599	130	43	120	198	9938	694092.3229289348	235712.17627075646
14	0	852	2298496	6600	590	64	910	-1	5661	681819.4696107319	252964.61256911219
19	8	6353	2069921	6601	919	65	271	230	116	680365.6306436874	245605.15224825847
22	7	4266	5818969	6602	512	74	308	-1	203	720495.7926310984	223509.08216160067
22	9	9284	3052448	6603	279	42	246	3374	1354	725395.5090417692	240486.08358624473
10	0	701	4046748	6604	882	80	695	115	746	699873.7099660859	234570.88255705754
5	9	2189	6754537	6605	561	22	934	1331	405	683560.5643824324	211520.74521277365
19	2	2119	6284369	6606	913	36	841	-1	5625	648742.027748171	246029.35348256162
18	8	4326	7144724	6607	469	49	865	1301	7286	703973.7586081976	217404.760642409
4	6	1330	4120993	6608	676	6	843	1024	715	668217.0815956196	213852.67211869115
4	8	3323	2384858	6609	832	13	796	1321	9228	697190.7089990602	227845.66675803607
9	8	3786	2886228	6610	626	27	282	-1	8334	675773.0029444738	256726.34843092016
10	6	8468	2274324	6611	433	33	647	261	2793	674635.2093192234	235494.08190735587
6	1	2248	4269906	6612	18	10	526	4202	6869	660718.2128914556	237753.55903858412
17	9	110	6693945	6613	974	18	750	261	1229	680009.2268491667	249937.56823146302
17	9	551	7604005	6614	105	40	172	261	6766	687290.975373619	252667.9346443305
0	4	2529	784995	6615	646	97	82	135	5384	682154.2695992806	240138.83404352065
19	9	8162	6428532	6616	62	99	109	1509	9771	674478.5907625855	202055.51571504332
2	0	4458	9338825	6617	512	2	440	138	2491	694886.6181897636	229809.77767647553
15	4	6275	3768712	6618	328	57	219	3312	4557	718413.187343812	227368.52496303114
14	3	7250	7554245	6619	577	82	720	4746	375	660606.4786551219	244858.13011080242
7	1	2501	9265097	6620	964	53	674	261	9187	674538.5703133824	248833.14069171052
25	1	468	1929038	6621	481	80	478	198	268	696416.9220828621	249010.43561244378
25	3	7777	7776705	6622	323	2	747	261	7166	689836.1373304485	242892.6193693468
14	9	1194	1988350	6623	70	15	291	261	3274	668784.3043500108	237079.49351396292
6	1	5332	3693463	6624	666	73	617	-1	9327	719047.5392745332	253172.58312150987
9	3	3231	3005325	6625	614	21	283	4205	7122	653968.8774986234	248100.49484304964
23	9	3238	9418004	6626	31	50	528	230	7430	692371.7687508822	265363.9369485823
4	9	557	9256659	6627	481	17	80	1701	1956	669491.8466312542	202970.50026520833
25	6	1539	3609377	6628	466	35	888	261	2740	681951.552867347	243098.2149910672
6	0	8687	8997705	6629	579	1	981	66	7409	692369.6378006805	248691.24511125986
1	9	9061	1390534	6630	800	42	414	3377	5257	724576.3829515302	240791.88562423617
21	8	1760	4572423	6631	189	71	851	1625	9386	727976.3596389955	220513.99246061785
14	9	823	8043308	6632	664	26	810	152	2342	689063.10301531	238607.42082147763
8	9	4473	133702	6633	932	99	215	-1	4527	678482.8742657502	244005.8555065964
0	1	5827	7494298	6634	169	25	928	4193	4491	659614.905145061	246399.91460072048
20	8	5942	1614814	6635	327	34	481	142	720	692657.0486446086	231431.4095711165
15	6	4179	922618	6636	586	6	963	-1	5736	685494.325277372	251485.49545879685
11	6	5345	5038536	6637	772	32	708	1024	6030	666125.2787336583	212574.4396908937
11	0	1634	5109589	6638	344	64	956	-1	8511	698030.8409361969	232363.39915706537
23	8	6372	9160989	6639	530	13	555	-1	6490	721234.0300877659	258358.31621033294
0	7	3147	2446545	6640	610	24	14	1031	4848	662690.5915576663	231187.7721641957
0	0	8778	7507476	6641	296	79	761	-1	3044	710962.8800581456	225531.33875867102
4	7	8185	3577145	6642	950	99	628	11	170	674425.4143498319	236192.38350409947
6	6	8445	9146759	6643	147	41	216	261	988	691338.0371575933	245209.96818187422
22	6	9188	7939701	6644	460	56	537	247	4320	687273.8117053685	251849.77601691085
19	7	552	9650029	6645	811	8	139	-1	5778	682880.0588780431	240950.16827253363
17	4	3433	4738444	6646	82	85	366	4228	8704	666265.0135065907	239123.99330343978
7	0	965	551776	6647	526	65	723	261	6729	682186.5302196105	249734.17397532967
25	5	418	8318376	6648	870	25	70	261	4285	685126.317790132	255138.69400312172
10	0	511	2239000	6649	114	40	764	-1	639	695981.9897158552	245072.0604104907
0	1	6040	9116305	6650	382	46	820	261	1925	683308.6287227988	250413.38543406763
20	2	1777	7360492	6651	518	74	504	4026	2358	656057.921186326	232133.88908486153
13	8	6584	5584432	6652	721	32	2	56	7306	690260.51741807	275541.3651851359
24	4	2901	3686103	6653	161	95	105	177	6142	701818.3760975943	240675.0213007207
23	3	5450	6771981	6654	415	27	211	2963	9853	698685.2269206159	282211.40211224055
14	4	84	4471536	6655	136	48	450	113	2039	702380.8833980822	252117.49995367022
5	5	1402	7415632	6656	516	40	625	1347	1581	712885.434306832	227130.97745293274
15	3	1339	9000432	6657	803	96	494	1082	5826	664132.4955496248	212356.5307196397
1	9	6466	3933379	6658	264	35	31	261	8219	689537.7637444432	283312.3384704744
5	4	2307	5493551	6659	112	50	767	1364	9232	688899.1935334419	206498.33128588917
1	6	5020	9299917	6660	961	22	79	1501	3720	674435.8531547256	203044.39281125538
7	1	6615	4791718	6661	117	64	359	83	6464	675139.5885452153	254752.28235969337
24	3	4996	1652599	6662	286	92	676	244	3412	675225.3661340853	250188.47938382626
6	6	849	1005805	6663	33	84	289	-1	3716	641900.7020138645	245525.10198346872
5	5	4659	3184361	6664	589	29	992	135	6848	689507.9178339626	233487.068989807
9	0	2764	6576573	6665	907	39	688	1137	5836	670783.6630685076	210785.25029867917
4	3	8293	5398125	6666	685	15	150	197	4588	667438.9720383438	252115.26510266768
23	2	4770	3476335	6667	328	3	245	1708	4888	674811.2170339046	225360.21847517497
1	7	4563	3798890	6668	36	50	896	1024	8409	667028.7848988655	207268.76230925927
23	2	7727	4907514	6669	800	15	588	198	5930	707982.7882199992	244708.98924548426
6	1	9880	4029162	6670	720	22	457	250	8983	677459.306126354	246588.32249488312
14	4	5947	7742968	6671	105	59	80	261	4656	679700.9225384783	250501.79206988146
14	3	5887	8912916	6672	217	4	451	261	455	684645.0214170334	245046.19720203694
5	0	6883	6190496	6673	945	55	249	1323	8413	696407.3873893493	225695.33100118424
16	8	1810	2220977	6674	428	21	953	197	744	691326.9680876415	249071.537128691
19	2	8080	3315404	6675	911	31	996	54	3776	677378.8676976225	261801.0328917523
15	9	5899	4750377	6676	705	28	685	261	8701	683440.5122641631	253041.34359473956
18	7	2108	9678067	6677	634	45	290	1103	9050	651085.3924785918	224157.15103917586
18	4	1605	9886854	6678	397	43	34	4671	389	729957.833825972	278146.21909393964
22	8	3075	1978543	6679	167	48	638	62	6156	732520.3501333981	243787.27170847222
1	4	764	370415	6680	351	38	337	3376	544	732408.4651747516	239990.12089130617
22	9	9935	9412664	6681	710	53	810	261	2757	676783.0036493045	225267.38761592563
19	6	9240	9887533	6682	406	85	895	230	5760	698490.1997938937	262013.14013020456
22	2	154	2380390	6683	757	1	786	142	9175	684264.6928446811	248354.30218095746
16	4	4933	9722793	6684	761	33	93	224	4548	692633.7273276291	264970.56005742983
5	8	5359	4665650	6685	90	76	70	1058	2882	672120.3020556719	201047.1303523009
19	8	557	2933483	6686	180	2	982	62	2798	684461.7505895498	255200.52614950534
24	2	9753	4953908	6687	644	95	467	1061	214	674895.4651272423	203220.13888197535
24	8	9530	152604	6688	712	89	283	4104	5117	654427.3697407386	243128.81688860233
17	6	5697	5326501	6689	642	14	147	4001	4900	648115.1826028976	246881.17536026918
14	5	6264	578435	6690	947	31	577	-1	5106	683207.5361159072	250449.49099974072
20	1	3667	8594525	6691	113	61	215	1373	1901	691551.1528003801	207395.2602643082
3	2	1936	6063370	6692	139	31	57	250	3358	671644.3623056868	234756.42436924423
11	8	5368	5918549	6693	769	10	643	-1	6097	684232.1366494144	247975.46951203578
7	7	77	5536570	6694	870	39	69	-1	9682	682537.5735802505	248922.7976153113
20	9	940	449574	6695	104	24	385	198	864	694943.6079161469	250033.36016308324
12	1	4362	4062137	6696	644	47	313	1362	4893	688305.1453917392	205758.22083416386
1	8	8153	1983111	6697	300	72	379	261	1419	688056.1087746348	249684.59681524805
12	4	6081	25554	6698	882	43	598	1322	5904	693733.45311889	240243.82972909257
14	5	3641	7332561	6699	452	75	732	-1	6146	735241.2240066589	228635.11105623818
6	3	7149	5713901	6700	576	32	936	1621	9260	724147.9374940733	205792.00501052514
21	3	5782	5024766	6701	726	81	951	1054	8151	694884.551184195	234131.26060425089
19	0	4296	8916881	6702	387	2	856	-1	3521	665752.1966761651	212069.8717575008
24	1	8381	7733028	6703	58	87	294	96	4649	673750.2034647224	251571.42167941242
16	4	6716	6810728	6704	994	26	314	-1	4511	663075.3560474833	213662.61769727958
12	1	4006	7439486	6705	861	53	803	230	3928	681650.6583363111	246556.25610368722
17	9	2756	3559226	6706	68	41	199	-1	3896	682741.86670764	245789.19246414525
23	6	5020	7967587	6707	605	63	985	142	2711	665926.2201971107	210981.0357622108
10	0	3515	6766576	6708	599	34	803	-1	8812	690975.4827037818	286339.886541974
14	5	7691	8454859	6709	83	31	987	66	7348	684375.4873510082	247108.82254664006
12	9	4156	212882	6710	218	35	503	-1	3771	681733.7691484852	248699.6676395557
1	2	7339	6410192	6711	27	4	986	3424	6480	731895.7256482444	255910.3286838918
4	9	9231	2010440	6712	91	80	15	-1	1813	685116.6873436988	239115.57851112695
17	1	1641	2504106	6713	116	32	914	1372	5437	676611.7287633716	214752.20283246206
18	8	2641	4255323	6714	465	81	108	4746	8764	720453.0221907443	264600.0716371901
11	7	7501	1994417	6715	702	66	957	4026	9370	673905.1683213701	249165.2522991086
6	5	5868	9505204	6716	898	55	162	4571	2096	714851.5500278107	272859.37294672074
14	1	2212	1259358	6717	821	35	502	1372	9128	675316.768135324	215510.0385835423
24	6	1529	8997851	6718	724	27	194	1024	7504	669548.9583810003	216858.7742332208
25	7	471	598730	6719	514	84	94	3352	4647	724845.2317244257	240593.46951289906
19	6	7604	4199417	6720	39	84	223	191	5327	682681.9604930012	243272.86166852308
25	7	993	418860	6721	794	41	473	2939	3961	690321.0164981639	284170.3175415894
10	9	5768	7757014	6722	608	48	428	66	8331	684423.213162189	259773.55011638053
5	7	6812	8285533	6723	180	98	201	225	6877	701430.6158287581	264494.8069543115
13	8	1021	9251930	6724	598	58	764	142	3894	687543.8516886543	234385.34718997873
16	9	5763	5251542	6725	575	9	241	261	2307	676022.9465532633	250888.12516506552
20	3	3424	8086158	6726	648	16	232	52	9201	689721.4177987288	252847.55174052445
6	2	2737	7521328	6727	248	37	66	1054	382	663689.2528108228	216148.5470001578
22	5	5259	7607707	6728	685	14	979	261	3611	687287.8344903871	244141.8962334556
18	5	9743	3411874	6729	791	4	296	29	8940	694091.9325527974	279817.9855118256
16	6	8280	9130953	6730	626	28	480	1059	5701	663805.6258329793	209146.80972594226
24	8	5833	2570758	6731	610	93	445	3335	7502	716664.6372765932	225069.73749673384
25	0	5137	3699329	6732	406	95	394	230	2016	708748.0220374629	247332.9427238588
3	7	2712	3930323	6733	895	9	475	261	5542	679641.2847974459	248497.41223124575
2	8	1569	3792202	6734	712	72	882	3335	6860	704535.7144657468	233416.21917605985
25	7	7096	5486243	6735	981	21	350	242	99	675811.1856517569	252629.067117438
24	5	6099	9343054	6736	277	2	675	261	9978	660023.2454766474	251214.7655264708
9	5	7715	1088558	6737	554	65	199	176	5734	697327.6091114859	265687.79724871204
5	6	4705	6463574	6738	534	43	920	4021	2586	664297.7328592599	259494.7714542474
13	0	1347	3787852	6739	414	34	0	261	975	680617.2208478957	252586.89970045345
23	7	1046	1949896	6740	704	19	915	1509	1245	670574.0785581509	200924.47485351062
5	5	579	9372150	6741	213	11	174	1301	6335	698592.0570888874	219380.91234604508
24	0	2092	5511215	6742	241	22	583	4034	2675	677400.7832166778	252810.69083641813
8	4	4893	6156996	6743	552	91	729	199	8551	693717.3387174709	247402.82834546597
6	0	61	6996659	6744	369	49	974	223	13	695780.7976867163	261419.1772886344
25	1	2188	5824367	6745	492	60	613	191	1031	709301.9725524338	267652.3722540324
23	9	8565	8942747	6746	77	80	827	-1	27	683904.209677951	240908.5951629128
3	5	1579	4918479	6747	328	16	491	248	1327	688153.68828605	234391.15422115073
0	9	141	5524561	6748	925	100	232	4205	781	656418.3648897287	244777.2200461065
5	4	8163	5993821	6749	347	32	543	1081	3792	670998.4961043175	217737.7254811121
18	9	3280	7203678	6750	534	54	432	-1	1909	680070.9120507253	259628.9828805293
19	8	6080	1372849	6751	514	51	740	198	2075	700675.6640863923	250097.3546142033
1	8	9577	3054440	6752	239	1	813	2937	9058	688965.593349399	282666.7799424615
14	8	6827	4832261	6753	941	58	354	261	9295	683069.6855661992	250192.7402735083
15	9	2818	9228602	6754	551	51	578	-1	8134	646336.1085118053	266175.71847511793
6	2	5584	5596975	6755	898	17	846	4545	8174	691217.140635159	284108.92436314747
19	0	6117	8823867	6756	772	8	161	1054	9888	669134.8702280537	216786.52494816805
8	2	809	8604457	6757	871	90	193	4001	1336	645031.8330283369	248341.72264230717
14	5	2494	5685237	6758	829	24	109	1084	1746	658687.9626661272	216361.1196468073
24	9	7776	9094924	6759	371	93	238	4208	8029	650747.1065271106	242432.94174970544
5	8	2358	6244623	6760	976	88	496	193	7915	677881.4024686541	261761.71237018247
21	4	8816	6780944	6761	692	57	359	-1	2703	662242.1237182394	270271.28863970865
4	6	5944	7793362	6762	59	64	348	4561	397	709527.6517867877	268117.68687482126
13	2	4499	1655436	6763	49	72	144	250	9036	676273.504965314	244738.93501994835
23	4	1391	8780199	6764	766	5	861	-1	7287	703356.3334205241	246874.3619943757
13	5	228	7459195	6765	801	55	90	261	343	689173.2154181238	236841.7136109478
6	1	3045	8434709	6766	974	80	181	-1	3754	688871.8872279316	285326.71729413857
17	9	9966	8935796	6767	434	17	232	4099	9871	659341.5135145587	259325.5240095719
6	2	5093	2141767	6768	779	24	110	-1	7559	675162.51590016	254285.24031180402
10	5	6906	5218608	6769	82	67	740	-1	6581	677470.4011453695	233962.93838415496
2	8	568	1484931	6770	978	43	754	3426	6190	725920.1417632219	259783.84076281395
11	0	1812	1474311	6771	824	18	82	261	682	706807.6532417906	232186.3994998157
2	6	5370	4093491	6772	586	61	533	66	384	674965.3651743265	267658.01419857313
21	1	7125	2569330	6773	202	18	899	-1	7389	671290.4519158812	241710.81526023312
20	3	6582	658527	6774	634	50	969	4206	9149	655646.3885857668	252588.61985332897
3	8	4937	7010953	6775	424	99	977	261	304	654403.5765616149	244775.31010895743
15	0	6293	5870640	6776	105	19	912	-1	310	654718.0346628472	245086.059980925
5	4	2138	8802181	6777	806	15	881	4040	6707	669944.3691696192	255213.7969297841
14	0	418	6706669	6778	276	77	940	138	555	699125.9952811501	220277.10512769074
25	3	5490	1785662	6779	125	49	347	1628	8678	722898.9299896364	212321.54698815316
21	0	7288	6108928	6780	202	11	729	1505	8253	673357.6359309349	204049.9524996396
16	8	3788	7465134	6781	282	31	115	-1	9706	715814.4185529968	261106.04793820958
24	7	8144	9226098	6782	593	35	672	-1	9436	656641.293160379	209649.99187198424
8	8	3042	5079403	6783	260	84	931	197	8992	676626.8386358577	258755.2412511969
20	2	1815	8903018	6784	609	60	805	-1	24	660150.2639754697	239018.29972347847
16	9	7711	8593711	6785	369	97	77	1625	2920	707559.8273067084	228114.97880085203
25	3	2661	4173745	6786	744	20	337	-1	6643	682029.2701696208	249067.7133899953
22	3	1966	2798291	6787	921	35	316	1143	9618	648389.7172956985	232179.1436906013
25	2	7110	4310831	6788	331	47	576	230	9165	688634.5154726914	264941.5307695106
9	9	1112	4796879	6789	584	2	875	230	7903	707957.6312493194	271835.8149817923
11	3	5781	3541486	6790	211	69	948	4566	6197	708087.9438896321	272016.85736661474
20	4	1129	6686010	6791	191	22	132	4095	7535	656752.0978809827	262534.0733856684
9	6	6699	5503381	6792	4	39	958	4207	7790	656431.8384544427	244906.60228852578
17	0	6122	4482383	6793	131	29	513	-1	3652	656712.9841988563	244790.8651992952
6	9	4802	802029	6794	14	58	634	261	4614	685169.0618332399	245934.63882275598
22	7	903	7742821	6795	763	54	845	1707	6140	668773.4796062679	212123.38768676412
18	1	8439	5974879	6796	752	5	507	4001	5263	655655.3381137351	250788.76289258827
9	0	3146	6355829	6797	149	47	970	154	6890	690060.804903051	246439.93591544745
1	4	2019	8318707	6798	367	50	618	-1	7210	645812.0784849899	204528.00157948007
18	2	9309	109335	6799	649	7	220	1708	3597	672066.4146532288	222092.3372747004
21	6	8992	8300241	6800	938	64	459	1341	1238	699400.771883049	227001.80625008524
0	1	6267	3706372	6801	635	15	908	4201	5015	655544.4471328915	249699.48767635602
22	7	7897	3304387	6802	504	89	951	4047	500	656727.2528147717	262775.4013141261
7	2	5598	4254996	6803	628	36	733	4304	5574	656401.3030853916	262634.18871757464
15	7	7593	5403824	6804	583	29	9	4104	6517	657210.7082545332	263056.51950653776
11	1	1345	7384384	6805	993	70	130	261	2189	669574.9161765991	252780.56871271855
25	4	714	580769	6806	502	9	781	4141	7114	656793.9957870847	232570.59088866407
3	1	9327	631328	6807	257	14	292	230	6763	696140.3985041782	261800.71897229718
15	5	8823	8473662	6808	562	72	291	-1	7473	646587.0249700326	204066.05920774446
20	8	2401	6114797	6809	722	67	783	96	8097	693674.5151899757	271686.2683198476
25	0	809	1305041	6810	548	63	743	4197	446	653800.6144374668	243580.56236944787
2	6	5923	7597184	6811	500	8	213	4323	4895	656511.620262997	262700.0973573132
25	8	1037	2354242	6812	417	40	828	1123	8158	663038.7914107871	242581.42286884773
13	9	9055	5371600	6813	331	43	560	261	9974	682567.4535490148	256111.2866776355
16	3	1291	1209496	6814	919	77	283	-1	6292	646901.5125212959	203290.5367769132
4	9	6799	9808759	6815	216	71	556	261	4487	681356.9235928694	252857.1393199917
9	3	8511	5068413	6816	997	45	335	261	7856	665316.7748056274	253539.10826041215
0	7	9421	6300588	6817	88	50	634	1372	8930	692378.2427298363	209092.61756008194
8	2	4307	9644985	6818	283	39	747	-1	4226	689483.1721139976	211577.5072752113
21	0	6901	3397961	6819	386	26	124	30	8487	694779.8425841782	253869.76102450152
23	6	3586	7399605	6820	485	56	1	159	7275	696369.9900873111	233970.96185974474
6	8	4065	5588806	6821	588	99	351	153	7911	705621.3415940607	237605.7863142424
18	3	6470	3235448	6822	3	84	60	-1	8778	686946.1006630523	250551.7393970072
4	5	8700	4066491	6823	134	78	251	-1	2483	683857.7939652046	251409.99323196473
14	6	6297	1439661	6824	427	9	167	4204	6402	654684.0611690214	249807.2302804681
10	1	3647	7767776	6825	572	30	908	1063	2074	656979.9570046846	211342.47329706574
14	5	5255	7754522	6826	252	45	58	4197	3074	655254.7081288322	249923.416977088
2	5	3477	9582735	6827	487	50	820	244	1278	676805.5940604154	249717.5954818551
7	1	9417	4295081	6828	556	59	131	1349	3018	709716.2692291357	226084.2647899272
1	6	5738	1176000	6829	204	92	837	4011	7967	642962.9175835586	247057.04325146516
0	8	7386	7129570	6830	50	30	682	3352	7548	733223.6689237085	232071.89741078252
14	2	1895	7579915	6831	882	51	74	4566	9790	673116.9663931371	253611.04609157695
3	3	37	8307949	6832	979	26	714	51	1799	683394.2228355957	264710.1537991114
9	2	3574	8740777	6833	895	97	414	261	2538	691590.4083199588	247107.02114632796
6	4	8068	3249556	6834	56	66	254	1123	428	640629.6014389829	226467.38855958817
20	7	9971	5306099	6835	218	32	386	94	7381	675499.7450087075	253775.53682098223
6	6	9394	6435262	6836	685	28	536	200	5964	678286.6560370877	247973.43848566606
2	9	9384	2419296	6837	650	28	939	66	5422	682102.5113179536	244938.74350837764
11	3	5032	2834932	6838	419	77	322	4040	2360	677045.8277440283	250069.54664376905
20	7	1631	7191817	6839	253	62	89	1621	40	724776.7963879178	216698.2919277024
15	4	9106	6463071	6840	350	22	400	-1	8575	676925.0224770457	225125.89840208215
10	8	7891	8104	6841	657	86	879	-1	5649	678564.775591926	248147.12680526022
14	3	6139	2529607	6842	542	24	644	62	8066	696401.8901214629	253882.25777928022
20	0	1262	4238739	6843	372	32	561	66	9642	684507.9574751357	254062.29857466326
19	5	1196	5542549	6844	530	26	160	261	1906	643223.2580766213	261645.71697225515
24	1	6155	3030085	6845	527	82	944	4201	7973	653902.8375927212	244023.6091570554
5	0	2608	1251152	6846	375	90	727	1364	4175	692051.8220392313	208940.61707381613
1	6	5	6520277	6847	694	55	919	66	8353	672592.0053650138	240732.1761788165
6	7	7217	1109922	6848	564	92	571	117	7290	706469.0021764867	239641.1477860712
14	4	2645	4604283	6849	713	65	16	-1	7150	685208.3962049991	245808.6431845399
7	4	7819	632275	6850	631	48	871	-1	2195	669405.2904461765	253180.09008772764
2	7	2183	7176209	6851	261	27	423	4099	6463	657116.1331679146	254807.50577344472
18	6	7528	9415756	6852	624	75	92	-1	3035	645965.7083604992	248117.20265928312
22	1	7365	8262415	6853	754	2	965	4176	8450	653986.0727283304	267827.82710205915
3	9	5137	138773	6854	765	58	303	1054	5762	653424.06315777	209443.95575902076
6	7	2633	9650061	6855	438	23	429	198	5369	696451.5492726042	245154.67570167087
13	4	7906	8183382	6856	716	52	457	52	9288	688857.5579549843	252604.6834463453
11	6	6493	1846340	6857	999	42	369	4040	9491	669527.4493275285	253105.93743528644
16	0	6965	8024025	6858	515	75	981	2939	7759	691103.2294487796	288096.55083308124
23	4	8766	6551308	6859	293	40	4	261	4930	700820.2977392175	259631.41803678573
15	6	773	1713157	6860	522	3	404	227	7207	695899.4138767612	260567.18893501782
11	7	1732	2352222	6861	28	76	361	-1	2102	646846.2793732268	249765.51390068483
15	1	9996	4247395	6862	798	100	723	247	2399	668274.9849577637	246735.2074234783
15	6	9882	4015058	6863	413	89	850	-1	4080	691569.2968404327	255810.31317590617
7	2	7412	115868	6864	855	42	483	230	602	698694.0899305502	282294.23209233605
14	6	9691	3273889	6865	325	33	201	3425	8207	726795.6708865402	257448.4162983159
19	1	4393	1810935	6866	530	36	958	1052	8246	656742.4494435906	210168.2743538533
16	1	4866	7882788	6867	699	46	586	261	405	681950.0284922693	258682.31431660466
19	9	324	8606431	6868	302	44	848	4003	7302	646605.0308705515	251118.2236158128
