PersonId	TripId	xCoordOrigin	yCoordOrigin	xCoordDestination	yCoordDestination	activityDuration	mode	activityType
7143	4	697922.7464418602	261911.72699308934	696414.1564954789	260619.81433970688	1800.0	car	home
7144	0	696594.7808214492	225522.5026541883	694068.1635028701	230961.31155954197	18000.0	car	education
7144	1	694068.1635028701	230961.31155954197	697035.8547476437	228349.21912258418	14400.0	car	leisure
7144	2	697035.8547476437	228349.21912258418	696594.7808214492	225522.5026541883	21109.0	car	home
7146	0	702018.9241981858	247366.49473214042	702533.3341851379	242866.3240125389	7200.0	car	shop
7146	1	702533.3341851379	242866.3240125389	702018.9241981858	247366.49473214042	28159.0	car	home
7149	0	724243.2066622276	211269.34470055468	724427.8858575757	206313.40999093454	14400.0	car	education
7149	1	724427.8858575757	206313.40999093454	724243.2066622276	211269.34470055468	44807.0	car	home
7150	0	680302.9223696183	251956.29646653988	678957.4394391634	249012.78045759417	32400.0	car	work
7150	1	678957.4394391634	249012.78045759417	680302.9223696183	251956.29646653988	23673.0	car	home
7152	0	658408.186365576	267964.25991851726	665212.0076754518	258500.90315924783	32400.0	car	work
7152	1	665212.0076754518	258500.90315924783	665580.5051955055	258462.25060091575	1800.0	car	shop
7152	2	665580.5051955055	258462.25060091575	665372.1675262976	258169.88736498638	1800.0	car	work
7152	3	665372.1675262976	258169.88736498638	658408.186365576	267964.25991851726	22320.0	car	home
7153	0	738677.4250432671	252974.71395706656	738153.0466126272	253698.4134297506	10800.0	car	work
7153	1	738153.0466126272	253698.4134297506	739957.3686365893	253250.71601172705	1800.0	car	shop
7153	2	739957.3686365893	253250.71601172705	738999.933807778	253095.01478797026	10800.0	car	work
7153	3	738999.933807778	253095.01478797026	739531.836616525	252128.15587746896	1800.0	car	shop
7153	4	739531.836616525	252128.15587746896	738477.4886112582	253081.37830465584	7200.0	car	work
7153	5	738477.4886112582	253081.37830465584	739577.0395856183	252848.8221528602	1800.0	car	shop
7153	6	739577.0395856183	252848.8221528602	737938.0062497713	253214.3013548289	1800.0	car	work
7153	7	737938.0062497713	253214.3013548289	738011.6339995669	253777.34816502404	18000.0	car	leisure
7153	8	738011.6339995669	253777.34816502404	738677.4250432671	252974.71395706656	3629.0	car	home
7187	0	731024.7515359545	253032.5682307712	732559.6439878924	251498.91776041916	32400.0	car	work
7187	1	732559.6439878924	251498.91776041916	731024.7515359545	253032.5682307712	27455.0	car	home
7191	0	659608.8880385889	222704.9384020673	648482.504028183	212248.40812763915	3600.0	car	work
7191	1	648482.504028183	212248.40812763915	652740.4245300505	229684.59430719374	3600.0	car	leisure
7191	2	652740.4245300505	229684.59430719374	659608.8880385889	222704.9384020673	1800.0	car	home
7208	0	667975.6858605433	244724.54618153503	669937.7622765243	245944.63081073493	39600.0	car	work
7208	1	669937.7622765243	245944.63081073493	667975.6858605433	244724.54618153503	20196.0	car	home
7212	0	693711.246990546	248954.90006639514	678481.1646717502	249580.0591439046	43200.0	car	work
7212	1	678481.1646717502	249580.0591439046	680928.2811175283	248231.0717175927	10800.0	car	leisure
7212	2	680928.2811175283	248231.0717175927	679440.7809052599	249346.46496284512	1800.0	car	work
7212	3	679440.7809052599	249346.46496284512	683441.6349443537	251460.56916155285	1800.0	car	shop
7212	4	683441.6349443537	251460.56916155285	693711.246990546	248954.90006639514	6625.0	car	home
7215	0	681881.7882211123	247771.11211475023	684836.294311553	247653.93560609318	10800.0	car	work
7215	1	684836.294311553	247653.93560609318	681881.7882211123	247771.11211475023	7200.0	car	home
7215	2	681881.7882211123	247771.11211475023	683336.1213069358	247240.48078447484	3600.0	car	shop
7215	3	683336.1213069358	247240.48078447484	681780.4052694094	247422.11645342255	14400.0	car	leisure
7215	4	681780.4052694094	247422.11645342255	681881.7882211123	247771.11211475023	18040.0	car	home
7225	0	665515.483848869	207355.8743082901	664781.3614262474	208514.4094420873	32400.0	car	work
7225	1	664781.3614262474	208514.4094420873	665515.483848869	207355.8743082901	25474.0	car	home
7239	0	675328.8676974607	222759.3219928675	675111.5533575711	222065.7380771966	28800.0	car	work
7239	1	675111.5533575711	222065.7380771966	675328.8676974607	222759.3219928675	28811.0	car	home
7240	0	701169.4556175129	248060.4357757722	703327.1828740302	243044.2838753394	36000.0	car	work
7240	1	703327.1828740302	243044.2838753394	702588.2957561065	242332.26231388503	3600.0	car	shop
7240	2	702588.2957561065	242332.26231388503	701169.4556175129	248060.4357757722	17570.0	car	home
7243	0	686849.6887734673	246529.35516732995	682621.3407360796	246325.30010394883	36000.0	car	work
7243	1	682621.3407360796	246325.30010394883	686849.6887734673	246529.35516732995	25263.0	car	home
7259	0	664178.3838265951	213853.61642527505	665895.5739172803	210951.57647385309	14400.0	car	leisure
7259	1	665895.5739172803	210951.57647385309	665647.8680325611	211970.16049847993	7200.0	car	shop
7259	2	665647.8680325611	211970.16049847993	664178.3838265951	213853.61642527505	18872.0	car	home
7267	0	664338.5901267239	248798.17615776983	668471.825059973	245550.90606630524	10800.0	car	education
7267	1	668471.825059973	245550.90606630524	664674.3793752093	249243.0431434092	1800.0	car	work
7267	2	664674.3793752093	249243.0431434092	664338.5901267239	248798.17615776983	7200.0	car	home
7267	3	664338.5901267239	248798.17615776983	668858.9363789482	244256.2501909999	10800.0	car	education
7267	4	668858.9363789482	244256.2501909999	664338.5901267239	248798.17615776983	1800.0	car	home
7267	5	664338.5901267239	248798.17615776983	666322.977499278	247310.15252903718	3600.0	car	shop
7267	6	666322.977499278	247310.15252903718	664338.5901267239	248798.17615776983	22944.0	car	home
7269	0	711044.3684628375	268053.1162360169	711355.084811693	269429.712700876	39600.0	car	work
7269	1	711355.084811693	269429.712700876	711044.3684628375	268053.1162360169	24244.0	car	home
7281	0	682484.6484429527	249146.39675623027	682701.9247487222	247060.69483356545	32400.0	car	work
7281	1	682701.9247487222	247060.69483356545	683156.8107196754	247497.59373137713	1800.0	car	shop
7281	2	683156.8107196754	247497.59373137713	682484.6484429527	249146.39675623027	25014.0	car	home
7286	0	683419.9371570922	248891.82837892423	695600.8349396957	260765.47385693094	36000.0	car	work
7286	1	695600.8349396957	260765.47385693094	683419.9371570922	248891.82837892423	30522.0	car	home
7294	0	666803.5506243123	256069.56147600457	665338.642100506	258216.20863177365	7200.0	car	leisure
7294	1	665338.642100506	258216.20863177365	666803.5506243123	256069.56147600457	45179.0	car	home
7298	0	696387.3532461065	260992.990548024	697510.6084607055	266101.5215040128	7200.0	car	work
7298	1	697510.6084607055	266101.5215040128	697175.7701585547	262151.59168297885	1800.0	car	shop
7298	2	697175.7701585547	262151.59168297885	697441.317213955	266328.36563444795	1800.0	car	work
7298	3	697441.317213955	266328.36563444795	696387.3532461065	260992.990548024	29700.0	car	home
7323	0	678331.3708506695	243761.42595168416	683024.7951394743	250126.19707834974	39600.0	car	work
7323	1	683024.7951394743	250126.19707834974	678331.3708506695	243761.42595168416	20552.0	car	home
7331	0	712645.196337142	270654.60081956617	682005.5629684887	248378.39525936695	3600.0	car	leisure
7331	1	682005.5629684887	248378.39525936695	686010.9729969349	256587.61272673958	14400.0	car	work
7331	2	686010.9729969349	256587.61272673958	712645.196337142	270654.60081956617	41411.0	car	home
7339	0	681478.7078586359	258198.082210934	685805.996143899	264096.134638891	36000.0	car	work
7339	1	685805.996143899	264096.134638891	682990.8298908969	262722.9303503481	1800.0	car	shop
7339	2	682990.8298908969	262722.9303503481	687357.536106075	263895.711009327	3600.0	car	work
7339	3	687357.536106075	263895.711009327	685454.549195352	255744.86357616403	7200.0	car	leisure
7339	4	685454.549195352	255744.86357616403	681478.7078586359	258198.082210934	8799.0	car	home
7348	0	670605.0261736056	268548.3584664954	683655.8684680136	247309.95009235886	1800.0	car	leisure
7348	1	683655.8684680136	247309.95009235886	679733.0111011574	248325.90631042578	18000.0	car	work
7348	2	679733.0111011574	248325.90631042578	674102.4747301975	248885.92074243262	1800.0	car	leisure
7348	3	674102.4747301975	248885.92074243262	683512.5716183635	241181.16437507348	14400.0	car	shop
7348	4	683512.5716183635	241181.16437507348	670605.0261736056	268548.3584664954	27653.0	car	home
7350	0	678757.140050858	259179.94220689056	689157.7427118835	249745.66728639157	21600.0	car	education
7350	1	689157.7427118835	249745.66728639157	689966.1595765941	255747.04433820516	1800.0	car	shop
7350	2	689966.1595765941	255747.04433820516	678757.140050858	259179.94220689056	10800.0	car	home
7350	3	678757.140050858	259179.94220689056	689130.0507436618	253404.06756720698	1800.0	car	work
7350	4	689130.0507436618	253404.06756720698	678757.140050858	259179.94220689056	21415.0	car	home
7353	0	695203.5348602384	228015.45108763417	693665.2345528277	226714.7737199312	1800.0	car	work
7353	1	693665.2345528277	226714.7737199312	696782.1150166442	227763.846816299	18000.0	car	leisure
7353	2	696782.1150166442	227763.846816299	695203.5348602384	228015.45108763417	31984.0	car	home
7355	0	668831.2737991662	212916.39976751345	666386.1493647665	211204.66428922166	32400.0	car	work
7355	1	666386.1493647665	211204.66428922166	668831.2737991662	212916.39976751345	29205.0	car	home
7357	0	680605.0971390696	246947.30186104137	679703.4321518313	248975.70853359488	7200.0	car	work
7357	1	679703.4321518313	248975.70853359488	680605.0971390696	246947.30186104137	52792.0	car	home
7364	0	681132.7363742081	247232.79809790212	684007.9595943611	252349.76304383637	21600.0	car	work
7364	1	684007.9595943611	252349.76304383637	684023.0981921349	246915.61062709062	3600.0	car	shop
7364	2	684023.0981921349	246915.61062709062	681132.7363742081	247232.79809790212	31488.0	car	home
7371	0	690310.0666669892	245430.71728876836	682801.2782167647	246984.9403859662	21600.0	car	work
7371	1	682801.2782167647	246984.9403859662	690310.0666669892	245430.71728876836	31547.0	car	home
7374	0	663282.28144387	251848.78348275475	670128.060238504	253066.70535945214	18000.0	car	work
7374	1	670128.060238504	253066.70535945214	663282.28144387	251848.78348275475	42295.0	car	home
7379	0	694309.4895234004	252878.2542089609	689862.3265592032	252787.52091089316	32400.0	car	work
7379	1	689862.3265592032	252787.52091089316	694309.4895234004	252878.2542089609	29807.0	car	home
7388	0	700040.8658405851	268180.5575871243	695196.1400316698	261137.2896822523	39600.0	car	work
7388	1	695196.1400316698	261137.2896822523	700040.8658405851	268180.5575871243	19161.0	car	home
7394	0	687016.8234464949	261820.26477407874	675659.1898469708	256890.4152707361	18000.0	car	work
7394	1	675659.1898469708	256890.4152707361	684323.491962285	256723.03916206094	3600.0	car	leisure
7394	2	684323.491962285	256723.03916206094	674880.2122866475	256338.54238051534	14400.0	car	work
7394	3	674880.2122866475	256338.54238051534	686916.6112447064	262933.72100432665	10800.0	car	shop
7394	4	686916.6112447064	262933.72100432665	684741.0888616845	256268.9405990619	7200.0	car	leisure
7394	5	684741.0888616845	256268.9405990619	687016.8234464949	261820.26477407874	6583.0	car	home
7401	0	701592.1835600378	264651.85864468385	695393.8066266652	262988.8274449247	14400.0	car	work
7401	1	695393.8066266652	262988.8274449247	696115.7951951311	261041.81238736046	3600.0	car	leisure
7401	2	696115.7951951311	261041.81238736046	694212.6793040351	262658.79558385216	18000.0	car	work
7401	3	694212.6793040351	262658.79558385216	701592.1835600378	264651.85864468385	24426.0	car	home
7403	0	687655.8605678123	244602.5925255418	681833.9682354453	248506.3608178076	18000.0	car	work
7403	1	681833.9682354453	248506.3608178076	683721.8784691523	247604.45484688715	3600.0	car	leisure
7403	2	683721.8784691523	247604.45484688715	681875.3221622804	249796.47863914026	18000.0	car	work
7403	3	681875.3221622804	249796.47863914026	683405.6891662065	251882.7658823836	1800.0	car	shop
7403	4	683405.6891662065	251882.7658823836	687655.8605678123	244602.5925255418	16449.0	car	home
7408	0	683498.5327073713	249345.92071917455	681049.7298586097	247733.85959863945	7200.0	car	leisure
7408	1	681049.7298586097	247733.85959863945	683498.5327073713	249345.92071917455	37731.0	car	home
7416	0	656708.4003307297	251683.80622074154	654357.1385520935	251607.94051444164	46800.0	car	work
7416	1	654357.1385520935	251607.94051444164	655631.1639921895	248649.11312134788	3600.0	car	leisure
7416	2	655631.1639921895	248649.11312134788	656708.4003307297	251683.80622074154	10005.0	car	home
7461	0	672095.8550575126	240791.37380888851	672127.8135424337	240616.5099518741	36000.0	car	work
7461	1	672127.8135424337	240616.5099518741	672095.8550575126	240791.37380888851	22216.0	car	home
7464	0	674462.9194781858	236374.5668866575	678931.3326470236	243206.14927734985	32400.0	car	work
7464	1	678931.3326470236	243206.14927734985	674462.9194781858	236374.5668866575	28166.0	car	home
7466	0	646410.2327635786	257531.76084758533	644731.6502523632	261162.42935987096	18000.0	car	work
7466	1	644731.6502523632	261162.42935987096	647499.4412255979	248657.26453377647	3600.0	car	leisure
7466	2	647499.4412255979	248657.26453377647	644099.9935301505	262782.16946211236	18000.0	car	work
7466	3	644099.9935301505	262782.16946211236	647075.8661960254	249072.5365005145	14400.0	car	leisure
7466	4	647075.8661960254	249072.5365005145	644106.0518253206	261904.32631037856	1800.0	car	work
7466	5	644106.0518253206	261904.32631037856	646410.2327635786	257531.76084758533	6800.0	car	home
7473	0	661560.626728828	260352.0415974259	665145.8566184188	257749.90913822758	28800.0	car	education
7473	1	665145.8566184188	257749.90913822758	661560.626728828	260352.0415974259	23523.0	car	home
7494	0	690932.3737903597	290825.44823496876	688726.1540686871	282604.7473431843	18000.0	car	work
7494	1	688726.1540686871	282604.7473431843	689974.6811609968	283913.53022914584	3600.0	car	leisure
7494	2	689974.6811609968	283913.53022914584	689067.2805179514	282833.96518342145	14400.0	car	work
7494	3	689067.2805179514	282833.96518342145	690011.7916874266	283047.8320933039	1800.0	car	shop
7494	4	690011.7916874266	283047.8320933039	690211.9267523607	284131.68932403065	14400.0	car	leisure
7494	5	690211.9267523607	284131.68932403065	690932.3737903597	290825.44823496876	7742.0	car	home
7496	0	675878.1222710639	260657.25976463518	681378.0918364242	249715.18342030744	1800.0	car	work
7496	1	681378.0918364242	249715.18342030744	680292.6879940064	245875.9604969239	10800.0	car	leisure
7496	2	680292.6879940064	245875.9604969239	681022.13836453	248833.58252648177	1800.0	car	work
7496	3	681022.13836453	248833.58252648177	675878.1222710639	260657.25976463518	40906.0	car	home
7500	0	727240.6595645633	266062.8364510955	725187.6430143078	268681.01518847566	18000.0	car	work
7500	1	725187.6430143078	268681.01518847566	727240.6595645633	266062.8364510955	44264.0	car	home
7503	0	697539.5748564292	204532.4074633828	688950.2414812616	212179.10538446027	10800.0	car	shop
7503	1	688950.2414812616	212179.10538446027	688823.519372838	205684.7934589071	46800.0	car	leisure
7503	2	688823.519372838	205684.7934589071	697539.5748564292	204532.4074633828	1800.0	car	home
7508	0	676070.1268188715	245553.1380030752	674927.6963685943	248396.73258166853	3600.0	car	leisure
7508	1	674927.6963685943	248396.73258166853	674366.4389549298	248092.1503651971	7200.0	car	shop
7508	2	674366.4389549298	248092.1503651971	676597.196340063	245521.04047278792	7200.0	car	work
7508	3	676597.196340063	245521.04047278792	676070.1268188715	245553.1380030752	36458.0	car	home
7513	0	687731.9877446782	226085.87315318827	678936.4450438884	226623.95866001537	39600.0	car	work
7513	1	678936.4450438884	226623.95866001537	679230.7366383027	227809.66700231822	10800.0	car	leisure
7513	2	679230.7366383027	227809.66700231822	687731.9877446782	226085.87315318827	11097.0	car	home
7518	0	687955.5175289933	226216.41522420323	686962.8463409075	236470.7389207526	43200.0	car	leisure
7518	1	686962.8463409075	236470.7389207526	685362.6124123817	230018.52062479546	1800.0	car	work
7518	2	685362.6124123817	230018.52062479546	687955.5175289933	226216.41522420323	10857.0	car	home
7525	0	687201.517536554	225520.07951835933	674772.1126788552	223855.21689137715	3600.0	car	work
7525	1	674772.1126788552	223855.21689137715	687201.517536554	225520.07951835933	3600.0	car	home
7525	2	687201.517536554	225520.07951835933	678644.1714165232	226885.730318037	3600.0	car	shop
7525	3	678644.1714165232	226885.730318037	687201.517536554	225520.07951835933	3600.0	car	home
7525	4	687201.517536554	225520.07951835933	681685.6947625021	224380.35015425534	21600.0	car	leisure
7525	5	681685.6947625021	224380.35015425534	687201.517536554	225520.07951835933	7243.0	car	home
7526	0	686043.1578722851	226130.76310832892	688205.4276053786	225901.9351652151	14400.0	car	work
7526	1	688205.4276053786	225901.9351652151	686412.4512929098	220952.2423966441	7200.0	car	leisure
7526	2	686412.4512929098	220952.2423966441	688279.4069461003	225930.35528061373	14400.0	car	work
7526	3	688279.4069461003	225930.35528061373	686043.1578722851	226130.76310832892	24288.0	car	home
7530	0	689107.8590814224	221237.487490439	702316.4468326286	228850.11419501883	36000.0	car	work
7530	1	702316.4468326286	228850.11419501883	696084.9795320625	234360.09430024156	10800.0	car	leisure
7530	2	696084.9795320625	234360.09430024156	689107.8590814224	221237.487490439	15919.0	car	home
7534	0	689863.4773716809	221285.68094890527	687469.3918448392	225538.72025743997	14400.0	car	work
7534	1	687469.3918448392	225538.72025743997	686601.6010338004	221398.83070958176	3600.0	car	leisure
7534	2	686601.6010338004	221398.83070958176	687017.6403536114	225785.74263052488	18000.0	car	work
7534	3	687017.6403536114	225785.74263052488	689863.4773716809	221285.68094890527	24125.0	car	home
7545	0	677123.1798837619	250519.6844301023	683006.3475790088	247607.0297982459	14400.0	car	work
7545	1	683006.3475790088	247607.0297982459	680805.8356733078	249728.61097414643	3600.0	car	leisure
7545	2	680805.8356733078	249728.61097414643	683419.7624535542	247464.82362174377	18000.0	car	work
7545	3	683419.7624535542	247464.82362174377	677123.1798837619	250519.6844301023	30267.0	car	home
7554	0	680278.6794728121	227184.146119227	678236.7913882727	226158.79765511115	36000.0	car	work
7554	1	678236.7913882727	226158.79765511115	680278.6794728121	227184.146119227	19597.0	car	home
7562	0	686167.8238433943	221621.71806197934	679456.309140733	227958.67141540907	3600.0	car	leisure
7562	1	679456.309140733	227958.67141540907	678558.8920259598	226957.51727550436	1800.0	car	work
7562	2	678558.8920259598	226957.51727550436	681105.1926036102	224390.3795240471	3600.0	car	leisure
7562	3	681105.1926036102	224390.3795240471	681985.3937615502	225365.15644737735	1800.0	car	shop
7562	4	681985.3937615502	225365.15644737735	686167.8238433943	221621.71806197934	29802.0	car	home
7599	0	678523.1418906875	226331.3531938923	677611.5741525551	226798.62707022924	3600.0	car	shop
7599	1	677611.5741525551	226798.62707022924	679710.6762505975	227990.2212754507	21600.0	car	leisure
7599	2	679710.6762505975	227990.2212754507	678523.1418906875	226331.3531938923	20481.0	car	home
7600	0	679686.043954859	226375.39957831978	678846.6709136704	227553.5958899317	14400.0	car	education
7600	1	678846.6709136704	227553.5958899317	681691.7497170393	225049.59598033567	3600.0	car	leisure
7600	2	681691.7497170393	225049.59598033567	686610.8127952906	221390.5326260148	14400.0	car	work
7600	3	686610.8127952906	221390.5326260148	679686.043954859	226375.39957831978	23785.0	car	home
7605	0	676808.5287568719	225803.44184703604	664707.5185068771	214500.08510566584	3600.0	car	leisure
7605	1	664707.5185068771	214500.08510566584	663543.8826645483	216392.64574835432	14400.0	car	work
7605	2	663543.8826645483	216392.64574835432	676808.5287568719	225803.44184703604	42620.0	car	home
7608	0	677620.8384079142	226539.51553585962	686461.0754963205	221393.25961445057	25200.0	car	work
7608	1	686461.0754963205	221393.25961445057	686144.159691765	221498.9529781958	7200.0	car	leisure
7608	2	686144.159691765	221498.9529781958	677620.8384079142	226539.51553585962	30363.0	car	home
7621	0	682070.4259734075	225896.3639358144	682518.8812585864	225397.64018350912	14400.0	car	work
7621	1	682518.8812585864	225397.64018350912	682070.4259734075	225896.3639358144	3600.0	car	home
7621	2	682070.4259734075	225896.3639358144	681689.2338595	226139.95829328784	18000.0	car	work
7621	3	681689.2338595	226139.95829328784	682070.4259734075	225896.3639358144	20917.0	car	home
7629	0	681321.6824761988	224412.08262795018	678913.5379414969	227101.0427951168	7200.0	car	work
7629	1	678913.5379414969	227101.0427951168	681086.5582763875	223933.06640430557	3600.0	car	leisure
7629	2	681086.5582763875	223933.06640430557	679151.4127756509	227000.02066706272	3600.0	car	work
7629	3	679151.4127756509	227000.02066706272	681982.3186769143	224563.53545578534	10800.0	car	leisure
7629	4	681982.3186769143	224563.53545578534	679575.0304855113	227013.6310210473	1800.0	car	work
7629	5	679575.0304855113	227013.6310210473	681321.6824761988	224412.08262795018	42984.0	car	home
7632	0	681252.0602155915	222539.56619745414	684531.9016160085	255072.0842381928	10800.0	car	leisure
7632	1	684531.9016160085	255072.0842381928	683660.3187439265	251788.06064367318	28800.0	car	work
7632	2	683660.3187439265	251788.06064367318	681252.0602155915	222539.56619745414	18142.0	car	home
7646	0	680365.1707044296	226415.30182335037	683032.4107285069	226593.17565664233	50400.0	car	work
7646	1	683032.4107285069	226593.17565664233	681705.9868044493	224479.1799576336	7200.0	car	leisure
7646	2	681705.9868044493	224479.1799576336	680365.1707044296	226415.30182335037	6400.0	car	home
7653	0	675571.7638903075	229241.6625116074	677532.2018385996	225939.2049939274	36000.0	car	work
7653	1	677532.2018385996	225939.2049939274	677291.3455623314	225830.8567058524	10800.0	car	shop
7653	2	677291.3455623314	225830.8567058524	675571.7638903075	229241.6625116074	19410.0	car	home
7670	0	679731.8738532929	226585.64610275556	682022.0870566383	225472.2209247456	1800.0	car	work
7670	1	682022.0870566383	225472.2209247456	681783.8461344445	225421.8192030135	1800.0	car	shop
7670	2	681783.8461344445	225421.8192030135	681920.5528372232	224491.02726042035	3600.0	car	leisure
7670	3	681920.5528372232	224491.02726042035	681517.857858934	224898.7597095988	1800.0	car	shop
7670	4	681517.857858934	224898.7597095988	681361.1747001115	224509.52913471565	43200.0	car	leisure
7670	5	681361.1747001115	224509.52913471565	679731.8738532929	226585.64610275556	1800.0	car	home
7680	0	711114.6395275452	233252.43117839767	712518.0345876995	237267.54019011144	1800.0	car	shop
7680	1	712518.0345876995	237267.54019011144	711114.6395275452	233252.43117839767	21255.0	car	home
7703	0	728933.668165936	268515.64734476805	709773.8510272112	268054.3435054928	43200.0	car	work
7703	1	709773.8510272112	268054.3435054928	728933.668165936	268515.64734476805	29559.0	car	home
7704	0	670108.4296617812	210403.62344036906	670481.6257657307	211005.44207979814	32400.0	car	work
7704	1	670481.6257657307	211005.44207979814	670108.4296617812	210403.62344036906	26063.0	car	home
7737	0	679422.6112871434	251122.30195406883	681767.0853990221	246195.92268903603	36000.0	car	work
7737	1	681767.0853990221	246195.92268903603	680853.61708961	246244.6896993272	7200.0	car	leisure
7737	2	680853.61708961	246244.6896993272	679422.6112871434	251122.30195406883	15562.0	car	home
7738	0	694571.0299476517	239651.3717807794	692793.6933313367	243822.9277783482	1800.0	car	leisure
7738	1	692793.6933313367	243822.9277783482	694571.0299476517	239651.3717807794	50320.0	car	home
7742	0	658232.5608579624	250553.9833283265	655807.5446501527	248591.4520181642	1800.0	car	leisure
7742	1	655807.5446501527	248591.4520181642	658232.5608579624	250553.9833283265	31749.0	car	home
7746	0	686499.8890045885	222325.83362394906	681821.3501578874	224137.79408637906	32400.0	car	work
7746	1	681821.3501578874	224137.79408637906	686499.8890045885	222325.83362394906	27727.0	car	home
7756	0	682096.4589834331	225280.65066234223	681420.0171637173	224767.57214791616	18000.0	car	work
7756	1	681420.0171637173	224767.57214791616	681848.0553065952	224471.6394668942	7200.0	car	leisure
7756	2	681848.0553065952	224471.6394668942	681132.5497483428	224271.83207255963	28800.0	car	work
7756	3	681132.5497483428	224271.83207255963	682096.4589834331	225280.65066234223	9130.0	car	home
7758	0	680835.7979316814	226386.00670500362	681663.6857854518	225005.8644384488	18000.0	car	work
7758	1	681663.6857854518	225005.8644384488	681345.8934961533	224341.44108260394	3600.0	car	leisure
7758	2	681345.8934961533	224341.44108260394	681758.5266810626	225660.58405584018	14400.0	car	work
7758	3	681758.5266810626	225660.58405584018	680835.7979316814	226386.00670500362	25100.0	car	home
7775	0	678827.868536848	226436.4611736813	683894.6045157559	248163.42497970042	21600.0	car	work
7775	1	683894.6045157559	248163.42497970042	688583.3385978779	251628.06489791992	1800.0	car	shop
7775	2	688583.3385978779	251628.06489791992	683868.9851859739	248578.21888628093	1800.0	car	work
7775	3	683868.9851859739	248578.21888628093	684402.8606937133	246156.5577983539	10800.0	car	leisure
7775	4	684402.8606937133	246156.5577983539	683636.0822074607	248062.11013987142	1800.0	car	work
7775	5	683636.0822074607	248062.11013987142	684127.0437773461	246350.4696080231	7200.0	car	leisure
7775	6	684127.0437773461	246350.4696080231	678827.868536848	226436.4611736813	2745.0	car	home
7792	0	677204.9174010934	225378.74441657384	678570.1153605263	226485.05124028632	1800.0	car	shop
7792	1	678570.1153605263	226485.05124028632	677204.9174010934	225378.74441657384	18000.0	car	home
7792	2	677204.9174010934	225378.74441657384	679278.5596136821	227938.35338220955	7200.0	car	leisure
7792	3	679278.5596136821	227938.35338220955	677204.9174010934	225378.74441657384	25739.0	car	home
7801	0	724890.8635239645	221455.14915298467	705625.3297220946	232188.8052588638	39600.0	car	work
7801	1	705625.3297220946	232188.8052588638	724890.8635239645	221455.14915298467	26431.0	car	home
7807	0	720310.9137721873	268316.637243435	717410.6370509822	259335.4791570371	46800.0	car	work
7807	1	717410.6370509822	259335.4791570371	720310.9137721873	268316.637243435	10359.0	car	home
7830	0	687547.4549991318	253367.57360030795	684898.061915271	252654.69003175822	10800.0	car	leisure
7830	1	684898.061915271	252654.69003175822	689605.130656353	251748.654864423	1800.0	car	shop
7830	2	689605.130656353	251748.654864423	687547.4549991318	253367.57360030795	29730.0	car	home
7850	0	694084.3014778292	235718.6335496205	682660.941220125	255376.35763799923	39600.0	car	work
7850	1	682660.941220125	255376.35763799923	694084.3014778292	235718.6335496205	27743.0	car	home
7857	0	705418.795186326	231324.63376803906	706989.0049190936	235486.22118193717	50400.0	car	work
7857	1	706989.0049190936	235486.22118193717	705418.795186326	231324.63376803906	18165.0	car	home
7858	0	718556.1316416527	281359.20812667365	715362.3025468015	281535.69272136106	25200.0	car	shop
7858	1	715362.3025468015	281535.69272136106	723843.0715074156	281199.4729816179	18000.0	car	leisure
7858	2	723843.0715074156	281199.4729816179	718556.1316416527	281359.20812667365	8137.0	car	home
7879	0	685005.1642582837	223316.68423870645	682767.870767911	226660.03243805867	32400.0	car	work
7879	1	682767.870767911	226660.03243805867	681697.2073517261	226186.38006067733	3600.0	car	shop
7879	2	681697.2073517261	226186.38006067733	685005.1642582837	223316.68423870645	26338.0	car	home
7882	0	682164.5571372055	228940.75665527096	676809.4631252614	236201.97333676126	21600.0	car	work
7882	1	676809.4631252614	236201.97333676126	678910.1450064802	228073.66774464573	1800.0	car	leisure
7882	2	678910.1450064802	228073.66774464573	682164.5571372055	228940.75665527096	36694.0	car	home
7889	0	682402.4517690383	227667.5543489303	681692.3349148915	225446.47052869477	3600.0	car	shop
7889	1	681692.3349148915	225446.47052869477	681911.9339425449	224522.17568502828	14400.0	car	leisure
7889	2	681911.9339425449	224522.17568502828	682402.4517690383	227667.5543489303	29255.0	car	home
7897	0	681588.4625786439	227410.92988930657	681349.2473638273	225220.04939238037	36000.0	car	work
7897	1	681349.2473638273	225220.04939238037	681588.4625786439	227410.92988930657	18724.0	car	home
7900	0	682992.6962171355	227371.48369642737	688747.8880404878	234555.58875354182	28800.0	car	work
7900	1	688747.8880404878	234555.58875354182	682992.6962171355	227371.48369642737	25438.0	car	home
7901	0	682307.4112526524	227933.65509901836	681925.0170673301	225616.62337370223	21600.0	car	shop
7901	1	681925.0170673301	225616.62337370223	681243.9944928851	217713.68883095795	14400.0	car	work
7901	2	681243.9944928851	217713.68883095795	682307.4112526524	227933.65509901836	14879.0	car	home
7907	0	684619.7306921306	224277.54494913283	675279.4937392134	222108.3358132501	46800.0	car	work
7907	1	675279.4937392134	222108.3358132501	681958.0475148704	224205.34021973665	3600.0	car	leisure
7907	2	681958.0475148704	224205.34021973665	684619.7306921306	224277.54494913283	4771.0	car	home
7909	0	682737.3255576588	226924.7738397044	685322.0497330815	229232.01930930562	18000.0	car	work
7909	1	685322.0497330815	229232.01930930562	681848.254926078	226666.4545418466	1800.0	car	shop
