ZoneId	xCenter	yCenter	xMin	yMin	xMax	yMax	Area	Name
4317	670744	268762.35	669225	267733	672263	269791.7	2864403.99044	Rümikon
6176	646630	136657.5	645470	134365	647790	138950	2850830.5	Greich
5624	531650	155953	530095	154588	533205	157318	4816493.5	Bussigny-près-Lausanne
5033	712247.5	148267.5	709275	146965	715220	149570	3065676	Castro
5937	534210	186415.5	532800	185213	535620	187618	3075445	Vugelles-La Mothe
765	608506	172898.5	607137	171230	609875	174567	4121965.98998	Oberstocken
5863	510767.5	145005	510040	143905	511495	146105	1106102	Vinzel
5061	689744.75	154785	682390	149478	697099.5	160092	94365273.915	Airolo
2552	609764.5	233066	608777	232122	610752	234010	2280334	Niederwil (SO)
5007	720253	120761.5	717003	119348	723503	122175	9216338.5	Gorduno
2521	614848.5	223206	613397	222015	616300	224397	3127516.5	Heinrichswil-Winistorf
312	590731.5	208142.256701	587625	203949.513402	593838	212335	20865500.5544	Seedorf (BE)
1628	722858	208115.5	721433	206873	724283	209358	3463870.5	Schwändi
6011	650399	113921.5	644633	105560	656165	122283	86148947	Zwischbergen
3219	752131.176246907	257729.972677419	750082.352493814	256276.345354839	754180	259183.6	7105786.20335	Untereggen
3871	791139.15	190976.05	779567.7	182183.1	802710.6	199769	193126592.689	Klosters-Serneus
3911	760126.75	184657.9	756751.5	180057	763502	189258.8	26688754.9788	Churwalden
1002	649380.5	201650.5	643463	193738	655298	209563	56888385	Entlebuch
2584	636775	243909.5	636070	242587	637480	245232	1835595.9124	Starrkirch-Wil
6473	561265.5	214588	559278	211088	563253	218088	13051081.5	Chézard-Saint-Martin
5456	568928.480838125	200498.859304645	566399.961676249	197650	571457	203347.718609289	13250161.475	Cudrefin
2519	610173.5	224366	609122	223515	611225	225217	1863077	Gerlafingen
5200	709180	98475.5	707575	96853	710785	100098	5126512	Miglieglia
567	621516.09423427	157790.5	613204.18846854	149383	629828	166198	125724097.676	Reichenbach im Kandertal
5585	535368	156081.5	534643	154958	536093	157205	1931933.54289	Jouxtens-Mézery
416	609888.065	210388.48	608755	209187	611021.13	211589.96	2943718.79112	Mötschwil
3212	753975.535730778	257323.5	750181.071461556	255300	757770	259347	8826028.48917	Eggersriet
100	677656	265703.5	675392	263212	679920	268195	12865570.5	Stadel
4756	727391	263955	724757	261750	730025	266160	10939064	Schönholzerswilen
2079	564726	169097.5	562903	167256	566549	170939	3307205.5	Grangettes
2974	678071.5	279696	673795	276932	682348	282460	15777382.5	Wilchingen
2405	625692	237588.5	624034	236020	627350	239157	5484654	Niederbuchsiten
5511	537855.5	163039	536608	161680	539103	164398	4497789	Assens
2426	616106	239912.5	614025	236910	618187	242915	15508897.5	Laupersdorf
2232	580863	174651.5	580108	172725	581618	176578	1613049	Zénauva
3642	753192.55	181167.4	751539	179993.1	754846.1	182341.7	3197254.78	Tumegl/Tomils
4646	724138.5	279637.2	721877	277463	726400	281811.4	10439528.9226	Ermatingen
1365	686652.5	209174	684400	207163	688905	211185	9227466.5	Lauerz
1407	655891.5	193969.133251698	647888	189648.266503396	663895	198290	73116366.932	Sarnen
496	573573.5	205770	569704	202847	577443	208693	23906688.8394	Ins
3946	757987.6	198771.85	754560.3	195710	761414.9	201833.7	27719852.7266	Untervaz
6246	599269	122806.5	597870	121150	600668	124463	3896749.5	Saint-Léonard
2829	621742.5	259212	617430	256962	626055	261462	18214969	Liestal
3613	726966.8	188471.4	724017	184061.7	729916.6	192881.1	18011747.7069	Pigniu
5170	715640.5	90916.5	713953	88658	717328	93175	4745407	Carona
605	620088	192856	617792	190087	622384	195625	14686831.8607	Bowil
2581	635005	243316	632960	240072	637050	246560	11490321.7168	Olten
607	614614.5	190386	613407	189385	615822	191387	2952836.56363	Freimettigen
2902	683996.5	281654	682848	280195	685145	283113	4476705	Guntmadingen
42	701553.5	278205	699655	276120	703452	280290	7299865	Unterstammheim
5472	533050	162343.5	531803	161117	534297	163570	3888918.5	Bournens
5710	507650	142174.5	506565	141122	508735	143227	2901041	Coinsins
5264	724942.5	80537.5	723630	79115	726255	81960	1682067	Sagno
6117	618484	133291.5	616648	129213	620320	137370	10512892.5	Guttet-Feschel
2291	586360	182132.5	582950	179190	589770	185075	16110786.9045	Alterswil
5788	550091.5	157356.5	549188	156293	550995	158420	1661632	Essertes
5040	716001.5	142180.5	713678	140963	718325	143398	6194091.5	Ludiano
694	599225	236954	597915	234175	600535	239733	8233246.06599	Grandval
5917	543409	176781.5	542638	176203	544180	177360	1014692.5	Gossens
5426	516274	148711	515133	147538	517415	149884	1773301	Bougy-Villars
2844	632395	261801.5	630320	259851	634470	263752	8856124.1573	Buus
5230	711663	94691	710838	93942	712488	95440	1507657	Vernate
6804	577808	244906.5	574143	241910	581473	247903	11372632	Saint-Ursanne
3575	736099.45	189465.25	730670.9	183972.5	741528	194958	31711705.79	Laax
5307	681866.5	125433	676210	121983	687523	128883	43268459	Campo (Vallemaggia)
1103	650466.5	225454	648793	223770	652140	227138	5858374.96625	Sursee
3031	755211	256444.5	753065	255127	757357	257762	4252470.94831	Grub (AR)
4260	638491	266197.5	637377	264763	639605	267632	2819928	Stein (AG)
4010	645519.5	244984.5	643202	243712	647837	246257	7129636	Oberentfelden
2244	580031	199257	579085	198492	580977	200022	1552760.5	Büchslen
3788	794853.85	166383.25	785650.3	158060.4	804057.4	174706.1	137966665.641	S-chanf
1062	657013	210304	652508	206945	661518	213663	28626100	Malters
171	709547.5	247906	705665	245122	713430	250690	20744351	Bauma
6723	588725.5	238733	585103	237053	592348	240413	14718054.5	Soulce
5435	518870.5	152254	517108	150018	520633	154490	8098114.5	Saint-Livres
4240	664940.5	242932	663194	241594	666687	244270	4548120.20184	Waltenschwil
6476	560938	210296.5	560048	209043	561828	211550	2623094.5	Engollon
4206	652179.5	250449	650202	249046	654157	251852	6222398.5	Rupperswil
445	563039.696012565	221655.5	560371.39202513	217698	565708	225613	23785045.199	Sonvilier
2131	570916	165987	568132	164192	573700	167782	4629076.97694	Echarlens
6745	569277.5	237850	566030	236800	572525	238900	7101332	Les Enfers
4002	648836	252273.5	647452	251210	650220	253337	4090202.5	Biberstein
2012	564216.245077133	196091.811680591	562802.490154266	194695	565630	197488.623361181	4393133.93724	Delley
4741	716978	264308.5	715147	262424	718809	266193	8629249	Lommis
5111	695366.5	113824	691713	111573	699020	116075	24050589.5	Intragna
3781	782165.7	157055.35	772937.1	152971.7	791394.3	161139	45748667.4805	Bever
3201	743334.543005621	262066	740829.086011242	260007	745840	264125	9101291.1762015	Häggenschwil
582	641716.219361136	172342.645361049	638352.438722271	168907.376038344	645080	175777.914683754	21854749.4076	Iseltwald
5555	543641.185263211	189451.729434667	542370	187465.458869333	544912.370526423	191438	4091985.72238	Corcelles-près-Concise
5303	686996.5	138955	678275	130315	695718	147595	81507325	Bignasco
4167	647315	261319.5	645108	259164	649522	263475	7289381.485	Hornussen
557	602069.315	210948.785	600512.63	209919.05	603626	211978.52	3463530.29033	Zuzwil (BE)
6486	566888.5	216077.5	564025	212480	569752	219675	10591929	Villiers
2147	575106.65	172500.4	573928.3	170585.8	576285	174415	4321994.8197	Pont-la-Ville
1507	663616.582899617	204193.508253172	659308	202757.998718125	667925.165799233	205629.017788219	14303811.4176	Hergiswil (NW)
1604	722593.5	199910	719032	197448	726155	202372	7204795	Diesbach (GL)
441	559471.6	217852.5	556585	215060	562358.2	220645	12637456.7834	Renan (BE)
868	609723.5	185345.069689765	609260	184087	610187	186603.13937953	1318945.16304	Jaberg
5653	525416.5	152949	524313	151725	526520	154173	2136565	Vufflens-le-Château
4041	665278.5	250154.5	663760	248522	666797	251787	4406275.72524	Stetten (AG)
4096	650676	260516.5	649080	258178	652272	262855	6859163.5	Effingen
1140	641734.5	233030	639642	231325	643827	234735	11181080	Reiden
983	618322.5	233563.5	615585	231437	621060	235690	8473562.98292	Oberbipp
4257	625311	262998.5	623407	260322	627215	265675	4618757.5	Olsberg
5189	715620	100378	715000	99141	716240	101615	1859602	Lamone
2035	553804	181866.5	552313	180403	555295	183330	3999484	Nuvilly
3806	729011.3	132544.95	725327.3	131059.8	732695.3	134030.1	10885268.699	Cauco
6073	659086.5	146115.5	655460	141378	662713	150853	22620464.605	Grafschaft
197	691948	248707.617194672	690895	247483.234389344	693001	249932	2648965.46934	Schwerzenbach
5858	510737	144317.5	509672	142670	511802	145965	2692296.5	Luins
3314	723897.39	231944.55	721373.33	230004.1	726421.45	233885	11443358.4514	Rieden
2208	573278	181559	571808	180385	574748	182733	2858777.5	Matran
4024	661471	255986	659437	253587	663505	258385	7778736	Birmenstorf (AG)
853	597374	177486	593698	170570	601050	184402	57281448.4709	Rüschegg
5187	714555.5	99968.5	714008	99549	715103	100388	685948.5	Gravesano
5820	559036.5	179217	557943	177828	560130	180606	2241979.5	Marnand
751	581535.089992343	212782.5	580097.779984687	210888	582972.4	214677	4399913.88537	Täuffelen
4275	647993.5	236417	646605	235007	649382	237827	4356104.5	Kirchleerau
6265	588257.5	128052.5	581660	120110	594855	135995	70928879.3932	Savièse
3356	735622.1	229569.056027165	733310	226670	737934.2	232468.112054329	12244610.9304	Stein (SG)
4551	711016	262092.5	708720	257620	713312	266565	19971935.2545	Aadorf
2136	571464.523652226	169629	569788	168348	573141.047304452	170910	3175524.77549	Gumefens
2275	577149.270864889	199793.5	573751.541729778	195635	580547	203952	12045421.2078	Murten
4004	646887	255584	644474	253647	649300	257521	12508857.2389	Densbüren
4103	651631	257927	650430	256817	652832	259037	2532430	Linn
4175	643586	263957	642147	262692	645025	265222	4377089.5	Oeschgen
4073	672561	240696.5	671130	239641	673992	241752	3246492	Oberlunkhofen
5403	558241.5	133657.5	557140	132275	559343	135040	3572172	Chessel
2832	624828.5	255482	623890	254592	625767	256372	2236248.5	Ramlinsburg
5532	541300.5	165569	539573	163880	543028	167258	5153863	Poliez-le-Grand
907	622419	196221.5	619718	192443	625120	200000	22074636.6066	Signau
3271	752573	226263.595	748603	222527.19	756543	230000	15951251.6231	Buchs (SG)
5925	542336.5	175277.5	540878	173660	543795	176895	4192817	Orzens
1210	685790	162312.5	681422	158670	690158	165955	34998608	Hospental
590	634500.170347044	173155.5	632285	171353	636715.340694089	174958	8748276.17713	Ringgenberg (BE)
5812	550109	178921.5	549078	177595	551140	180248	3045836	Champtauroz
5062	709976.5	144566.5	707965	141880	711988	147253	10612012.5	Anzonico
4201	655561.5	248579.5	653311	246007	657812	251152	11357749	Lenzburg
664	585311	204176	584032	203095	586590	205257	2796876.874	Golaten
6219	568409	109061.5	566738	106473	570080	111650	5605995	Vernayaz
5639	525323	150671.5	524433	149385	526213	151958	2058933.5	Lully (VD)
5686	554987.5	170281.5	554250	169290	555725	171273	1445265.5	Sarzens
2938	684822.5	270752.5	682640	268040	687005	273465	5504130	Rüdlingen
2264	579324.5	194907.5	578387	194130	580262	195685	1777877	Jeuss
2964	706493.5	280397	705005	278687	707982	282107	5762718.46251	Stein am Rhein
3915	765534.1	184835.35	762951.6	180907	768116.6	188763.7	21340981.4267	Tschiertschen
617	615991	191133.95	614190	189242.9	617792	193025	5411791.34723	Niederhünigen
4136	644977.5	241117.5	644140	239870	645815	242365	2853801.8422	Holziken
3943	758731.5	203144.35	756797.6	201303.5	760665.4	204985.2	7981765.87144	Mastrils
5151	713946.5	96860.5	712528	95653	715365	98068	3046628	Bioggio
3845	818963.45	170244.65	814311.6	165525.4	823615.3	174963.9	42564687.7495	Tschierv
5244	725876.5	83333	723663	81913	728090	84753	3439122.5	Bruzella
3295	735357.5	216669.18	729155	209798	741560	223540.36	61795947.74683	Quarten
3801	727449.9	130014.75	725187.3	127224.2	729712.5	132805.3	16998527.7101	Arvigo
4061	674306	240969.5	673185	239387	675427	242552	3357779.5	Arni (AG)
352	605650	203496.5	602825	201073	608475	205920	16556979.7648	Bolligen
2502	634032	249482	632502	248152	635562	250812	4779142.5	Wisen (SO)
6606	499713.669191786	123873.5	498307	122380	501120.338383571	125367	4403528.00582	Bellevue
2918	691490.5	292059	690463	291085	692518	293033	2104217	Opfertshofen (SH)
5704	508857.5	144594	507665	142955	510050	146233	4760063.5	Begnins
3821	737373.7	129567.35	732504.4	125448	742243	133686.7	50860254.6666	Lostallo
1034	665685	229447	664175	228242	667195	230652	3671052	Lieli
251	674916	252564.554218	673255	250947	676577	254182.108436	5367754.37453	Weiningen (ZH)
5819	557546.5	176915	556243	175620	558850	178210	2628341	Henniez
5634	527535	153820.5	526515	152645	528555	154996	2597930.5	Echichens
5434	509300	152951.5	507075	150388	511525	155515	12303436	Saint-George
176	693886	255233.5	691827	252252	695945	258215	11996709	Lindau
947	613542.462648557	173297	612282	172407	614802.925297114	174187	2449006.54669	Zwieselberg
6435	543709	206102.5	540115	202950	547303	209255	17284533	La Chaux-du-Milieu
6704	592883	241249	591938	239385	593828	243113	5325441.5	Châtillon (JU)
5071	700903	146139	697463	143085	704343	149193	14524315.5	Dalpe
2305	585724	188612.5	583283	186185	588165	191040	13505570.6813	Schmitten (FR)
4545	698747.5	281763.5	694795	280242	702700	283285	10112774	Diessenhofen
887	601593.5	191436	599330	189260	603857	193612	8935667.97888	Zimmerwald
6613	504023.5	117222.5	503232	116165	504815	118280	1288320.5	Chêne-Bourg
5520	539194	174765.5	537283	172303	541105	177228	9781399	Essertines-sur-Yverdon
72	684392.5	260328.5	682740	257722	686045	262935	8144524.5	Winkel
3371	728534.48	242337.5	726853.96	240203	730215	244472	6663266.09679	Brunnadern
500	579063.57	206158.5	577845	204517	580282.14	207800	4756904.48112	Treiten
6135	578206.5	117299	572973	113910	583440	120688	26854761	Leytron
4193	659108.5	252556	658022	251612	660195	253500	1557478.5	Brunegg
2781	606102	255735	603457	254475	608747	256995	7130313.5	Blauen
2107	566467.5	171777.5	565410	169965	567525	173590	3243239.5	Villargiroud
2211	571643	179539	569803	178105	573483	180973	5540905.5	Neyruz (FR)
4941	723438	272154	721108	270323	725768	273985	9936583	Märstetten
2282	583737	197919.981167679	583002	197057	584472	198782.962335358	1363307.17081	Wallenbuch
843	588580.647259756	149891	581077	140562	596084.294519513	159220	119738660.096	Saanen
2529	613622.5	225522	612185	224197	615060	226847	2397452.5	Oekingen
1362	682357.5	212470.5	677970	208408	686745	216533	42077178.3125	Arth
1371	690433	215193	687233	212743	693633	217643	17364716.6141	Sattel
394	596558.88	214924	594344.76	213635	598773	216213	7072676.80394	Wengi
2257	576978.5	193956	575105	192590	578852	195322	4174187.32754	Cressier (FR)
5068	711516.5	141933	709705	140063	713328	143803	6679293.5	Cavagnago
610	613336.855	186377	611566.71	185409	615107	187345	2757591.53668	Herbligen
3973	765689.3	201632.95	764050.8	198194.9	767327.8	205071	11438131.1317	Valzeina
2444	601369.5	221827	600097	220837	602642	222817	2984124.5	Bibern (SO)
6454	564269.75	207417.8	563363	206170.6	565176.5	208665	2123899.48373	Hauterive
725	575300.85	216254	573078	214573	577523.7	217935	6965706.6268	Prêles
3921	770073.4	181627.549110229	764914.7	177795.598220458	775232.1	185459.5	42526971.0153	Arosa
5903	544699	175367.5	543340	174025	546058	176710	4271430.5	Bioley-Magnoux
3252	757373.707264284	246292.5	755908	244890	758839.414528569	247695	5425855.30916	Eichberg
5754	522587.5	170242.5	519785	168320	525390	172165	9352334.5	Juriens
6083	606201.5	99941.5	598985	89263	613418	110620	209940822.5	Evolène
2459	603882.59	226186	602453.18	224470	605312	227902	4618241.8394	Nennigkofen
2197	576108	184689	575093	183448	577123	185930	3456442	Givisiez
4048	671675	254453	667730	251220	675620	257686	9020956.70266	Würenlos
1136	644547.5	212992.5	640090	208415	649005	217570	30384835.5	Menznau
5429	509086.5	151143	506463	148353	511710	153933	9474790.5	Longirod
4183	649348.5	258235.5	647465	256430	651232	260041	6887097.5	Zeihen
5570	537625.5	190225.5	536468	187788	538783	192663	4810530	Villars-Burquin
4318	669668.5	264563.5	667862	262550	671475	266577	8232050	Schneisingen
5207	708795.5	97436.5	706938	95845	710653	99028	4314062.5	Novaggio
4011	649123.5	250601	647310	249725	650937	251477	3391834.5	Rohr (AG)
6402	551820.25	198149.237615163	549270	196213.475230325	554370.5	200085	10779134.5163	Bevaix
5493	531051.5	169319	529328	167853	532775	170785	5549826	Orny
6406	555837.3	202270.371399257	554595	200697.742798514	557079.6	203843	4522942.65868	Colombier (NE)
5015	717731.5	123205	714025	120630	721438	125780	16444040	Preonzo
1039	662141	224283.246115688	659920	221515	664362	227051.492231375	13963569.9871	Römerswil
2881	620884	251776	619418	250662	622350	252890	3475778	Arboldswil
1005	648521.5	199794	643983	194043	653060	205545	40286156.5	Hasle (LU)
3662	749015.05	172178.9	746641	169299	751389.1	175058.8	6091914.675	Flerden
6234	603086.5	126629.5	601563	124523	604610	128736	5376439	Chermignon
4280	638092.7547925	240472.5	635518.509585	238110	640667	242835	12851274.5748	Oftringen
28	687915	270947.5	685275	269240	690555	272655	10164546	Flaach
4723	722832.5	262751.71	720743	260883.42	724922	264620	9182501.11305	Braunau
2089	551955.5	165586.5	551013	164378	552898	166795	2192567	Montet (Glâne)
6509	532745	197242.5	530825	194485	534665	200000	13091626.5	Saint-Sulpice (NE)
589	639716.912643461	178694.445131611	636765	174975.890263221	642668.825286923	182413	20124117.9959	Oberried am Brienzersee
2087	560900	169999	559380	168358	562420	171640	5934378	Mézières (FR)
215	689222.5	264891	687930	263915	690515	265867	2893864	Dättlikon
687	602548.7	237935.7	600810.4	236292	604287	239579.4	6773301.23725	Corcelles (BE)
5106	704955.472599234	107919.25249533	703520.945198468	106493	706390	109345.504990659	3139620.00649	Gerra (Gambarogno)
3101	750157.5	244297.5	746135	241087	754180	247508	16857065.5	Appenzell
6215	564424	120200	562465	117435	566383	122965	6629212	Massongex
2184	573509.5	176736.5	571800	175446	575219	178027	4365104.5	Corpataux-Magnedens
5824	555814	180558	554505	179078	557123	182038	3350873.5	Sassel
2298	587313.002734441	175791.5	585603.005468881	173730	589023	177853	5346226.51857	Oberschrot
2336	562866.5	157660.5	558550	153708	567183	161613	29359564	Semsales
5692	549107.5	164271.5	548010	162963	550205	165580	3260974	Vucherens
6643	496232	118342	494292	116532	498172	120152	7650239	Vernier
5872	505422.5	159954	498195	153190	512650	166718	99224574.8324	Le Chenit
245	677471	251751	676465	250747	678477	252755	2156444	Oberengstringen
2511	616928.5	224869.5	615732	223522	618125	226217	3799661.31796	Aeschi (SO)
2190	578811.5	175871.5	577878	174750	579745	176993	2471106.5	Essert (FR)
2546	596022.5	227684	592560	223185	599485	232183	26013769.432	Grenchen
5498	528656.5	167457.5	526165	165300	531148	169615	7769099.5	La Sarraz
1344	707578.709134595	228040.242506616	706462.41826919	226880	708695	229200.485013232	2421399.89595	Lachen
2494	642521	249309.5	640587	247777	644455	250842	5848725.36645	Niedererlinsbach
5651	532880.5	157577.5	531983	156665	533778	158490	1660320.5	Villars-Sainte-Croix
5265	721255.5	82869	720248	80838	722263	84900	4979970	Salorino
332	628056.5	223564	625203	221208	630910	225920	15262166.0108	Madiswil
2329	560520.5	160635	559068	159685	561973	161585	2209281.5	Grattavache
3338	713857.805	231647.67	711920	230597	715795.61	232698.34	4137849.42232	Schmerikon
1099	652719	225783.624308	650745	223944.248616	654693	227623	6703144.20955	Schenkon
3599	732317.35	171714.25	731153.3	169514.1	733481.4	173914.4	5876576.83674	Surcasti
5311	697675.5	126770.5	695578	123778	699773	129763	9568945.5	Coglio
34	690430	280566.5	687690	279498	693170	281635	6272291.5	Laufen-Uhwiesen
745	586551.05	218282.5	585130	217313	587972.1	219252	2448825.3117	Port
3691	729830.9	152964	722860.2	148507.2	736801.6	157420.8	48302268.1861	Hinterrhein
5883	553076.5	146777.511616784	551960	146400.023233568	554193	147155	1070704.20316	Corseaux
5673	547681.5	165329	546363	163668	549000	166990	4763501.5	Hermenches
2548	611382.5	232662	610675	231957	612090	233367	1358506.5	Hubersdorf
2082	558547.5	164905	557775	163650	559320	166160	1795587.5	Lieffrens
2613	608894	250440	606535	249320	611253	251560	6800952.5	Breitenbach
620	618035	196812.5	615245	194990	620825	198635	10542621.198	Oberthal
5477	528254	162813	526695	160653	529813	164973	8323240.5	Cossonay
5565	542698.613023482	189020.734645261	541533	186793.469290521	543864.226046963	191248	5121893.00278	Onnens (VD)
3789	778012	141473.7	771847	134823.3	784177	148124.1	63572175.2437	Sils im Engadin/Segl
4194	659151	245919.5	658025	244142	660277	247697	3727852.5	Dintikon
4182	642423	257188	640240	255200	644606	259176	9514048.79607	Wölflinswil
5461	569889	189311.5	568773	188298	571005	190325	1920983.5	Oleyres
2471	605272	260250	604467	259183	606077	261317	1668352	Bättwil
937	617011.48119005	179978.5	616105.9623801	179250	617917	180707	1498906.65706	Schwendibach
5143	711089	97405	710268	96128	711910	98682	2576583	Aranno
6034	574145.5	89807.5	566658	78575	581633	101040	165025502.5	Orsières
1619	719565	215850.5	714695	211735	724435	219966	36929698	Näfels
5881	560578	147286.5	556278	144860	564878	149713	16034396.5	Blonay
921	611358	175316.5	609721	173627	612995	177006	4706797.72251	Amsoldingen
3833	734787.05	123546.45	732208.4	121617.3	737365.7	125475.6	9183968.57	Leggia
5233	715234.235726313	88063.5	714341	87084	716127.471452627	89043	1911388.06311	Vico Morcote
5219	721061.5	88294	719285	87110	722838	89478	5533563	Rovio
1069	675960.55	209937.056191584	672736.1	208339.112383168	679185	211535	11803759.3883	Weggis
3631	756099.3	178856.35	753608.6	177187	758590	180525.7	8342627.98	Almens
5002	721859	117785	717055	115315	726663	120255	19149067	Bellinzona
4007	647395.86	240931.17	645716.72	240057.34	649075	241805	3539476.56518	Hirschthal
2556	600673.5	229659	597775	225895	603572	233423	19481480.8072	Selzach
6293	634256.5	120179	631565	117323	636948	123035	10429392.5	Stalden (VS)
994	619118.5	227637	618622	227012	619615	228262	617594.637294	Wanzwil
611	610837.5	184688.528013825	609860	182875.05602765	611815	186502	4676671.57652	Kiesen
6057	652731.5	140182	649460	138007	656003	142357	11262301	Fiesch
492	573555.688419139	209608.200259947	571138	207383	575973.376838279	211833.400519893	3513980.717927	Erlach
5703	504896.5	149191	501248	144327	508545	154055	20798452.5	Bassins
2140	569213	167357.5	566422	166420	572004	168295	6012351.5	Marsens
2788	598448	249571.5	595268	247620	601628	251523	12488558	Liesberg
5257	723010.5	78698	722063	77678	723958	79718	2287502.5	Morbio Inferiore
2271	574684.864233684	196968.826154161	574244.728467368	196517	575125	197420.652308322	339876.725296	Meyriez
6405	548339	201424	546480	200025	550198	202823	4950145.5	Brot-Dessous
3578	738163.95	176211.15	735233.4	174406.1	741094.5	178016.2	10788934.3652	Pitasch
93	672852	262351	671897	259502	673807	265200	4894753	Oberweningen
2773	611238.5	261113.5	609705	258907	612772	263320	6997874	Reinach (BL)
6455	570967.846267671	212577.5	568600	210335	573335.692535341	214820	10308510.2261	Le Landeron
4039	667292.5	251171	665355	250165	669230	252177	3872358.5	Remetschwil
2445	598675	217723.5	597447	216290	599903	219157	4175566	Biezwil
3703	747464.7	164490.1	742717.3	162137.2	752212.1	166843	25618431.34	Casti-Wergenstein
2429	606360	235861	603585	233652	609135	238070	12992972.5	Welschenrohr
5714	502324.5	136815	501477	135345	503172	138285	2030077	Crassier
3272	751428.365	231209	747673	228838	755183.73	233580	22263653.9511	Gams
114	713251	244513.5	709595	240715	716907	248312	30295544.5	Fischenthal
2790	593620.5	253005.5	591448	251453	595793	254558	6652932.5	Roggenburg
1091	647466.5	224962.5	645238	223070	649695	226855	7164777.89972	Mauensee
409	608030	209902.665	606430	207871	609630	211934.33	6722342.24633	Hindelbank
5853	511443	145270	510305	143370	512581	147170	3363943.5	Bursins
5784	555117.5	158231.5	554165	157110	556070	159353	1997972	Chesalles-sur-Oron
5479	523040.5	165005.5	521368	162978	524713	167033	7171888	Cuarnens
3335	707402	232317	702742	230304	712062	234330	20462727.2559	Jona
67	683176	274202.5	680947	271875	685405	276530	10709960.5	Rafz
3636	752987.3	178677.7	752005	177579.1	753969.6	179776.3	1683693.555	Rodels
241	675223.5	243214.5	673610	241972	676837	244457	5246187.5	Aesch bei Birmensdorf
585	625903.68	165620.594095287	623432.36	163503	628375	167738.188190573	10356897.6028	Leissigen
6007	641704	137648.925	634998	128733	648410	146564.85	101170625.034	Naters
6112	620454	116466.5	616585	106600	624323	126333	84598543	Oberems
327	627525	225871.268090913	626890	225437.536181827	628160	226305	607354.64924	Gutenburg
3711	753108.1	171063.3	752039.2	170245.1	754177	171881.5	2017485.075	Rongellen
4724	715065.5	257433	713579	255726	716552	259140	6200415	Eschlikon
732	585335.5	216771.5	583608	215448	587063	218095	3801011.40426	Bellmund
3214	749927.5	259299.595143234	748010	257291	751845	261308.190286468	9840478.68851	Mörschwil
5480	531843	164584	530403	162550	533283	166618	5549077	Daillens
1603	717707.5	200587.5	715470	198915	719945	202260	10190851	Braunwald
622	611960.019954829	185029.5	611060	183307	612860.039909658	186752	3410065.99019	Oppligen
6200	625178	131533	623513	128241	626843	134825	7162488.57881	Steg
3952	763224.45	208495.6	759961	206055.7	766487.9	210935.5	10536663.1524	Jenins
24	689304.5	266922	687197	264732	691412	269112	10282895.5	Buch am Irchel
2771	608653.5	263153.5	606392	261495	610915	264812	7880512	Oberwil (BL)
5718	506346	143287.5	504675	141850	508017	144725	4830928	Genolier
2049	548705.5	176130	547263	174240	550148	178020	5606383	Vuissens
5422	519104	149570.5	517463	147563	520745	151578	6875850	Aubonne
5794	554131.5	158095	553483	157255	554780	158935	1260851	Oron-le-Châtel
5782	548979	161465.5	547198	159573	550760	163358	5424045.5	Carrouge (VD)
4881	720268	269101	717316	266929	723220	271273	14431149.5	Amlikon-Bissegg
5315	687602.5	129535.5	686285	127303	688920	131768	6613131	Linescio
2175	573930	186665	572180	184630	575680	188700	6463497.5	Belfaux
5691	545550	166173	544615	165213	546485	167133	1548500.5	Villars-Mendraz
159	694098.022203252	236327.26091908	692996.044406504	234868.521838159	695200	237786	3448026.60812	Uetikon am See
747	591575.354530571	220053.5	590403.709061141	219162	592747	220945	2121970.14584	Scheuren
5194	714539	98675	713698	97630	715380	99720	2383514	Manno
4461	739643	267687.5	736168	265170	743118	270205	19036882.7259	Amriswil
6296	630185.5	121519	627248	118535	633123	124503	17592760	Törbel
6791	581420	251146.5	580195	250105	582645	252188	3491572	Fregiécourt
1057	673552	220628.5	672892	219735	674212	221522	1248508	Honau
2042	554104	184932.5	552893	183910	555315	185955	1856481.5	Seiry
538	606842.45	215453	603918	213298	609766.9	217608	7689902.6	Fraubrunnen
6785	569075.5	251410	566943	249415	571208	253405	8196341.5	Courtedoux
5037	715114	150008	714418	149203	715810	150813	1255589.5	Largario
1602	719108	223577.5	715963	221195	722253	225960	15807413	Bilten
4711	721111.5	265742.5	718118	263667	724105	267818	14437434.5	Affeltrangen
4226	668506	240564.532578	667745	239485	669267	241644.065156	2379537.4053	Besenbüren
2007	555223	179501.5	554053	178365	556393	180638	2049475	Chapelle (Broye)
5815	551674	177420.5	549918	176073	553430	178768	5739207.5	Combremont-le-Petit
5156	713542	98644	712873	97578	714211	99710	1525824.5	Bosco Luganese
5409	569995	127889	562315	123718	577675	132060	59592127.5	Ollon
433	575289.5	225123.5	573267	221587	577312	228660	14775493	Cortébert
880	599186	180872.5	595020	172545	603352	189200	35758644.01661	Rüeggisberg
986	618486	228314.5	617720	227147	619252	229482	2039064.48979	Röthenbach bei Herzogenbuchsee
3293	746183.3	207638.813764705	736850	198922.627529409	755516.6	216355	139119459.407	Mels
786	655610	170905.5	651810	166873	659410	174938	31533552.029	Schattenhalb
740	577341	216117	576310	214696	578372	217538	1799186.02906	Ligerz
1008	643371.5	199500.5	638608	195573	648135	203428	38259386.1076	Schüpfheim
3022	753203	248563	750193	245923	756213	251203	21227882.3638	Gais
6742	558643	225369.6	554673	222304.2	562613	228435	24767461.6949	Les Bois
