Case;VehCat;Year;TrafficScenario;Component;RoadCat;AmbientCondPattern;EmConcept;%OfEmConcept;EFA;SizeClasse;Technology;EFA_weighted;EFA_km;EFA_km_weighted;EFA_WTT;EFA_WTT_km;EFA_WTW;EFA_WTW_km
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,9-10h,0-1km;LNG;0.000366702;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,10-11h,0-1km;CNG;0.000599772;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,10-11h,0-1km;diesel;0.997777343;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,10-11h,0-1km;electricity;0.001256243;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,10-11h,0-1km;LNG;0.000366702;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,11-12h,0-1km;CNG;0.000599772;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,11-12h,0-1km;diesel;0.997777343;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,11-12h,0-1km;electricity;0.001256243;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,11-12h,0-1km;LNG;0.000366702;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,>12h,0-1km;CNG;0.000599772;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,>12h,0-1km;diesel;0.997777343;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,>12h,0-1km;electricity;0.001256243;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,>12h,0-1km;LNG;0.000366702;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,0-1h,1-2km;CNG;0.000599772;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,0-1h,1-2km;diesel;0.997777343;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,0-1h,1-2km;electricity;0.001256243;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,0-1h,1-2km;LNG;0.000366702;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,1-2h,1-2km;CNG;0.000599772;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,1-2h,1-2km;diesel;0.997777343;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,1-2h,1-2km;electricity;0.001256243;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,1-2h,1-2km;LNG;0.000366702;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,2-3h,1-2km;CNG;0.000599772;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,2-3h,1-2km;diesel;0.997777343;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,2-3h,1-2km;electricity;0.001256243;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,2-3h,1-2km;LNG;0.000366702;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,3-4h,1-2km;CNG;0.000599772;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,3-4h,1-2km;diesel;0.997777343;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,3-4h,1-2km;electricity;0.001256243;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,3-4h,1-2km;LNG;0.000366702;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,4-5h,1-2km;CNG;0.000599772;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,4-5h,1-2km;diesel;0.997777343;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,4-5h,1-2km;electricity;0.001256243;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,4-5h,1-2km;LNG;0.000366702;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,5-6h,1-2km;CNG;0.000599772;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,5-6h,1-2km;diesel;0.997777343;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,5-6h,1-2km;electricity;0.001256243;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,5-6h,1-2km;LNG;0.000366702;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,6-7h,1-2km;CNG;0.000599772;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,6-7h,1-2km;diesel;0.997777343;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,6-7h,1-2km;electricity;0.001256243;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,6-7h,1-2km;LNG;0.000366702;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,7-8h,1-2km;CNG;0.000599772;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,7-8h,1-2km;diesel;0.997777343;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,7-8h,1-2km;electricity;0.001256243;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,7-8h,1-2km;LNG;0.000366702;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,8-9h,1-2km;CNG;0.000599772;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,8-9h,1-2km;diesel;0.997777343;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,8-9h,1-2km;electricity;0.001256243;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,8-9h,1-2km;LNG;0.000366702;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,9-10h,1-2km;CNG;0.000599772;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,9-10h,1-2km;diesel;0.997777343;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,9-10h,1-2km;electricity;0.001256243;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,9-10h,1-2km;LNG;0.000366702;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,10-11h,1-2km;CNG;0.000599772;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,10-11h,1-2km;diesel;0.997777343;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,10-11h,1-2km;electricity;0.001256243;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,10-11h,1-2km;LNG;0.000366702;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,11-12h,1-2km;CNG;0.000599772;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,11-12h,1-2km;diesel;0.997777343;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,11-12h,1-2km;electricity;0.001256243;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,11-12h,1-2km;LNG;0.000366702;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,>12h,1-2km;CNG;0.000599772;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,>12h,1-2km;diesel;0.997777343;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,>12h,1-2km;electricity;0.001256243;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;Pb;Urban;TØ,>12h,1-2km;LNG;0.000366702;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,0-1h,0-1km;CNG;0.000599772;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,0-1h,0-1km;diesel;0.997777343;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,0-1h,0-1km;electricity;0.001256243;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,0-1h,0-1km;LNG;0.000366702;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,1-2h,0-1km;CNG;0.000599772;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,1-2h,0-1km;diesel;0.997777343;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,1-2h,0-1km;electricity;0.001256243;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,1-2h,0-1km;LNG;0.000366702;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,2-3h,0-1km;CNG;0.000599772;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,2-3h,0-1km;diesel;0.997777343;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,2-3h,0-1km;electricity;0.001256243;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,2-3h,0-1km;LNG;0.000366702;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,3-4h,0-1km;CNG;0.000599772;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,3-4h,0-1km;diesel;0.997777343;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,3-4h,0-1km;electricity;0.001256243;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,3-4h,0-1km;LNG;0.000366702;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,4-5h,0-1km;CNG;0.000599772;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,4-5h,0-1km;diesel;0.997777343;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,4-5h,0-1km;electricity;0.001256243;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,4-5h,0-1km;LNG;0.000366702;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,5-6h,0-1km;CNG;0.000599772;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,5-6h,0-1km;diesel;0.997777343;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,5-6h,0-1km;electricity;0.001256243;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,5-6h,0-1km;LNG;0.000366702;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,6-7h,0-1km;CNG;0.000599772;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,6-7h,0-1km;diesel;0.997777343;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,6-7h,0-1km;electricity;0.001256243;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,6-7h,0-1km;LNG;0.000366702;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,7-8h,0-1km;CNG;0.000599772;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,7-8h,0-1km;diesel;0.997777343;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,7-8h,0-1km;electricity;0.001256243;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,7-8h,0-1km;LNG;0.000366702;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,8-9h,0-1km;CNG;0.000599772;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,8-9h,0-1km;diesel;0.997777343;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,8-9h,0-1km;electricity;0.001256243;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,8-9h,0-1km;LNG;0.000366702;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,9-10h,0-1km;CNG;0.000599772;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,9-10h,0-1km;diesel;0.997777343;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,9-10h,0-1km;electricity;0.001256243;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,9-10h,0-1km;LNG;0.000366702;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,10-11h,0-1km;CNG;0.000599772;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,10-11h,0-1km;diesel;0.997777343;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,10-11h,0-1km;electricity;0.001256243;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,10-11h,0-1km;LNG;0.000366702;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,11-12h,0-1km;CNG;0.000599772;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,11-12h,0-1km;diesel;0.997777343;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,11-12h,0-1km;electricity;0.001256243;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,11-12h,0-1km;LNG;0.000366702;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,>12h,0-1km;CNG;0.000599772;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,>12h,0-1km;diesel;0.997777343;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,>12h,0-1km;electricity;0.001256243;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,>12h,0-1km;LNG;0.000366702;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,0-1h,1-2km;CNG;0.000599772;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,0-1h,1-2km;diesel;0.997777343;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,0-1h,1-2km;electricity;0.001256243;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,0-1h,1-2km;LNG;0.000366702;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,1-2h,1-2km;CNG;0.000599772;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,1-2h,1-2km;diesel;0.997777343;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,1-2h,1-2km;electricity;0.001256243;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,1-2h,1-2km;LNG;0.000366702;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,2-3h,1-2km;CNG;0.000599772;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,2-3h,1-2km;diesel;0.997777343;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,2-3h,1-2km;electricity;0.001256243;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,2-3h,1-2km;LNG;0.000366702;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,3-4h,1-2km;CNG;0.000599772;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,3-4h,1-2km;diesel;0.997777343;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,3-4h,1-2km;electricity;0.001256243;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,3-4h,1-2km;LNG;0.000366702;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,4-5h,1-2km;CNG;0.000599772;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,4-5h,1-2km;diesel;0.997777343;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,4-5h,1-2km;electricity;0.001256243;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,4-5h,1-2km;LNG;0.000366702;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,5-6h,1-2km;CNG;0.000599772;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,5-6h,1-2km;diesel;0.997777343;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,5-6h,1-2km;electricity;0.001256243;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,5-6h,1-2km;LNG;0.000366702;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,6-7h,1-2km;CNG;0.000599772;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,6-7h,1-2km;diesel;0.997777343;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,6-7h,1-2km;electricity;0.001256243;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,6-7h,1-2km;LNG;0.000366702;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,7-8h,1-2km;CNG;0.000599772;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,7-8h,1-2km;diesel;0.997777343;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,7-8h,1-2km;electricity;0.001256243;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,7-8h,1-2km;LNG;0.000366702;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,8-9h,1-2km;CNG;0.000599772;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,8-9h,1-2km;diesel;0.997777343;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,8-9h,1-2km;electricity;0.001256243;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,8-9h,1-2km;LNG;0.000366702;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,9-10h,1-2km;CNG;0.000599772;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,9-10h,1-2km;diesel;0.997777343;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,9-10h,1-2km;electricity;0.001256243;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,9-10h,1-2km;LNG;0.000366702;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,10-11h,1-2km;CNG;0.000599772;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,10-11h,1-2km;diesel;0.997777343;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,10-11h,1-2km;electricity;0.001256243;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,10-11h,1-2km;LNG;0.000366702;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,11-12h,1-2km;CNG;0.000599772;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,11-12h,1-2km;diesel;0.997777343;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,11-12h,1-2km;electricity;0.001256243;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,11-12h,1-2km;LNG;0.000366702;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,>12h,1-2km;CNG;0.000599772;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,>12h,1-2km;diesel;0.997777343;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,>12h,1-2km;electricity;0.001256243;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM;Urban;TØ,>12h,1-2km;LNG;0.000366702;0;average;average;0;;;;;;
2020_detailed_perTechAverage_LCV[4.1];HGV;2020;REF D HB41;PM2.5;Urban;TØ,0-1h,0-1km;CNG;0.000599772;0;average;average;0;;;;;;
